t,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,walltime
0.026,0.507145,0.485756,0.516233,0.51058,0.530829,0.54634,0.516884,0.559155,0.52139,0.509223,0.508803,0.517627,0.546491,0.534021,0.54429,0.521992,0.522442,0.556415,0.562354,0.602731,1.01522,1.32287,1.10289,0.568345,1.17373,0.626744,1.1775,0.51518,1.06633,1.34002,0.943411,0.652336,0.547761,0.526942,0.503848,0.535686,0.523061,0.469835,0.514333,0.542319,0.561798,0.589815,0.550525,0.493801,0.5376,0.502864,0.495928,0.537284,0.564609,0.491984,0.020262
0.0261,0.506843,0.486497,0.516019,0.510965,0.529998,0.546669,0.517409,0.559595,0.52095,0.509797,0.508287,0.518021,0.54705,0.533338,0.54506,0.522132,0.52189,0.556821,0.563397,0.60592,1.02334,1.32426,1.08934,0.569958,1.17762,0.618866,1.18005,0.517903,1.05215,1.34165,0.951478,0.655693,0.548465,0.526514,0.504677,0.535928,0.523294,0.469203,0.514568,0.5425,0.562664,0.589388,0.551007,0.49367,0.537317,0.503039,0.496047,0.53745,0.564829,0.492128,0.020252
0.0262,0.506537,0.48725,0.51579,0.511351,0.529182,0.546986,0.51795,0.560015,0.520517,0.51037,0.507779,0.518408,0.547609,0.532671,0.545799,0.522296,0.521343,0.55722,0.564457,0.60922,1.03144,1.32542,1.07572,0.572036,1.18103,0.611476,1.1821,0.52111,1.03792,1.34299,0.959551,0.659131,0.549189,0.52609,0.505515,0.536162,0.523517,0.468596,0.514796,0.542679,0.563534,0.58895,0.551477,0.493566,0.537022,0.503211,0.49618,0.537618,0.565028,0.492286,0.020226
0.0263,0.506227,0.488015,0.515548,0.511737,0.528382,0.54729,0.518506,0.560414,0.52009,0.510942,0.507279,0.518788,0.548166,0.53202,0.546506,0.522484,0.5208,0.557611,0.565533,0.612631,1.03949,1.32633,1.06203,0.574572,1.18395,0.604581,1.18363,0.524791,1.02365,1.34405,0.967625,0.662651,0.549934,0.525669,0.506363,0.53639,0.523729,0.468014,0.515016,0.542855,0.564408,0.588502,0.551934,0.493487,0.536717,0.503379,0.496326,0.537785,0.565204,0.492457,0.020215
0.0264,0.505913,0.488791,0.515292,0.512122,0.527599,0.547581,0.519077,0.560791,0.51967,0.511512,0.506789,0.519161,0.548723,0.531386,0.547181,0.522697,0.520263,0.557995,0.566627,0.616155,1.04751,1.327,1.0483,0.577558,1.18637,0.598186,1.18464,0.528937,1.00936,1.34483,0.975696,0.666252,0.550701,0.525252,0.507219,0.536609,0.523931,0.467458,0.515228,0.54303,0.565285,0.588044,0.552378,0.493434,0.536401,0.503542,0.496487,0.537953,0.565359,0.492641,0.0202639
0.0265,0.505597,0.489578,0.515024,0.512505,0.526833,0.547857,0.519664,0.561148,0.519258,0.512079,0.506307,0.519526,0.549278,0.53077,0.547822,0.522934,0.51973,0.558371,0.567738,0.619791,1.05548,1.32742,1.03452,0.580985,1.1883,0.592298,1.18514,0.533538,0.995048,1.34532,0.983761,0.669936,0.55149,0.524841,0.508082,0.536822,0.524121,0.466929,0.515432,0.543202,0.566165,0.587577,0.552809,0.493408,0.536076,0.503701,0.496661,0.538122,0.565492,0.492837,0.020232
0.0266,0.505277,0.490374,0.514745,0.512886,0.526086,0.54812,0.520265,0.561484,0.518854,0.512643,0.505836,0.519883,0.54983,0.530173,0.54843,0.523195,0.519204,0.558739,0.568868,0.623541,1.06339,1.3276,1.02072,0.584846,1.18973,0.586919,1.18512,0.538583,0.980742,1.34552,0.991813,0.673703,0.552303,0.524436,0.508954,0.537029,0.524299,0.466427,0.515628,0.543373,0.567047,0.587101,0.553226,0.493407,0.535741,0.503856,0.49685,0.538291,0.565604,0.493047,0.020216
0.0267,0.504955,0.491179,0.514454,0.513264,0.525358,0.548368,0.520882,0.561798,0.518459,0.513204,0.505375,0.520233,0.55038,0.529595,0.549004,0.523481,0.518683,0.5591,0.570017,0.627404,1.07126,1.32752,1.0069,0.589129,1.19067,0.582053,1.18459,0.544062,0.966451,1.34543,0.999849,0.677553,0.553138,0.524037,0.509832,0.537229,0.524464,0.465952,0.515815,0.543543,0.567931,0.586617,0.553629,0.493432,0.535396,0.504005,0.497054,0.53846,0.565694,0.49327,0.020216
0.0268,0.504631,0.491992,0.514152,0.513639,0.52465,0.548601,0.521514,0.562092,0.518072,0.51376,0.504925,0.520576,0.550927,0.529038,0.549542,0.523792,0.51817,0.559453,0.571186,0.631383,1.07907,1.3272,0.993078,0.593826,1.19112,0.577703,1.18354,0.549963,0.952188,1.34505,1.00786,0.681487,0.553998,0.523645,0.510717,0.537423,0.524618,0.465505,0.515994,0.54371,0.568817,0.586126,0.554017,0.493484,0.535043,0.504149,0.497272,0.538629,0.565763,0.493506,0.020237
0.0269,0.504305,0.492813,0.513841,0.514009,0.523963,0.548818,0.52216,0.562364,0.517694,0.514312,0.504486,0.52091,0.551471,0.5285,0.550044,0.524128,0.517664,0.559799,0.572375,0.635475,1.08681,1.32661,0.97927,0.598926,1.19106,0.573871,1.18199,0.556275,0.937967,1.34437,1.01585,0.685505,0.554883,0.523261,0.511608,0.537611,0.524758,0.465086,0.516164,0.543877,0.569703,0.585628,0.55439,0.493561,0.534681,0.504288,0.497505,0.538798,0.565811,0.493755,0.0202348
0.027,0.503977,0.493641,0.513521,0.514375,0.523298,0.549021,0.522821,0.562615,0.517326,0.514858,0.504059,0.521237,0.552011,0.527984,0.550511,0.524489,0.517165,0.560137,0.573585,0.639683,1.09448,1.32578,0.965485,0.604418,1.19052,0.570557,1.17993,0.562984,0.923802,1.34339,1.02381,0.689608,0.555793,0.522885,0.512504,0.537794,0.524885,0.464696,0.516326,0.544041,0.57059,0.585123,0.554747,0.493665,0.53431,0.50442,0.497752,0.538967,0.565837,0.494016,0.0202479
0.0271,0.503648,0.494475,0.513193,0.514734,0.522655,0.549207,0.523497,0.562845,0.516967,0.515398,0.503644,0.521557,0.552547,0.52749,0.550941,0.524874,0.516675,0.560467,0.574817,0.644006,1.10209,1.32469,0.951737,0.610291,1.18949,0.567761,1.17736,0.570079,0.909704,1.34212,1.03173,0.693795,0.55673,0.522518,0.513405,0.537972,0.524998,0.464335,0.516478,0.544205,0.571477,0.584613,0.555089,0.493794,0.533932,0.504547,0.498015,0.539135,0.565843,0.49429,0.0202079
0.0272,0.503319,0.495314,0.512857,0.515087,0.522035,0.549378,0.524186,0.563053,0.516619,0.515933,0.503242,0.521868,0.553079,0.527018,0.551334,0.525284,0.516193,0.560791,0.576071,0.648443,1.10961,1.32334,0.938037,0.616533,1.18797,0.565484,1.1743,0.577545,0.895689,1.34056,1.03962,0.698066,0.557694,0.522161,0.51431,0.538145,0.525097,0.464004,0.516622,0.544367,0.572364,0.584098,0.555415,0.49395,0.533547,0.504667,0.498292,0.539304,0.565828,0.494577,0.0202792
0.0273,0.502988,0.496157,0.512515,0.515433,0.521439,0.549532,0.524889,0.563241,0.51628,0.51646,0.502852,0.522172,0.553606,0.526568,0.55169,0.525718,0.51572,0.561107,0.577348,0.652996,1.11705,1.32174,0.924399,0.623132,1.18597,0.563723,1.17075,0.585369,0.881768,1.33869,1.04746,0.702422,0.558686,0.521814,0.51522,0.538313,0.525182,0.463702,0.516757,0.544528,0.573249,0.583578,0.555725,0.494131,0.533154,0.50478,0.498584,0.539472,0.565792,0.494876,0.020206
0.0274,0.502658,0.497004,0.512166,0.515772,0.520867,0.549671,0.525606,0.563408,0.515953,0.51698,0.502477,0.522468,0.554129,0.526142,0.552008,0.526177,0.515257,0.561417,0.578648,0.657663,1.12441,1.31988,0.910835,0.630075,1.1835,0.562476,1.16671,0.593538,0.867956,1.33653,1.05524,0.706862,0.559706,0.521478,0.516133,0.538477,0.525253,0.46343,0.516883,0.544688,0.574134,0.583054,0.556017,0.494337,0.532755,0.504887,0.498891,0.539639,0.565736,0.495188,0.020232
0.0275,0.502327,0.497854,0.511813,0.516101,0.52032,0.549792,0.526336,0.563554,0.515636,0.517493,0.502114,0.522756,0.554645,0.525739,0.552288,0.52666,0.514803,0.561719,0.579973,0.662446,1.13167,1.31776,0.897358,0.63735,1.18055,0.56174,1.16219,0.602036,0.854265,1.33406,1.06298,0.711387,0.560756,0.521154,0.517049,0.538637,0.525309,0.463189,0.517,0.544847,0.575016,0.582526,0.556293,0.494569,0.532349,0.504987,0.499213,0.539806,0.565659,0.495512,0.0202489
0.0276,0.501997,0.498705,0.511455,0.516422,0.519799,0.549897,0.527079,0.563679,0.51533,0.517997,0.501766,0.523037,0.555157,0.52536,0.55253,0.527167,0.514361,0.562015,0.581323,0.667342,1.13884,1.31539,0.883979,0.644943,1.17714,0.561512,1.1572,0.610849,0.840707,1.3313,1.07065,0.715996,0.561836,0.520842,0.517967,0.538793,0.52535,0.462978,0.517108,0.545005,0.575896,0.581995,0.556552,0.494826,0.531938,0.505079,0.49955,0.539973,0.565563,0.495848,0.0202279
0.0277,0.501667,0.499558,0.511093,0.516733,0.519304,0.549985,0.527835,0.563784,0.515036,0.518493,0.501433,0.523309,0.555662,0.525005,0.552733,0.527697,0.513929,0.562305,0.582699,0.672352,1.14591,1.31276,0.870712,0.652841,1.17327,0.561786,1.15175,0.619962,0.827296,1.32825,1.07825,0.720689,0.562948,0.520543,0.518887,0.538946,0.525377,0.462799,0.517207,0.545163,0.576773,0.581462,0.556794,0.495108,0.531521,0.505164,0.499902,0.540139,0.565447,0.496196,0.020262
0.0278,0.501339,0.500412,0.510729,0.517034,0.518836,0.550056,0.528603,0.563869,0.514753,0.51898,0.501114,0.523574,0.556161,0.524675,0.552898,0.528252,0.513508,0.562588,0.584102,0.677476,1.15288,1.30987,0.857568,0.661029,1.16896,0.562558,1.14585,0.629359,0.814045,1.32489,1.08579,0.725465,0.564091,0.520258,0.519809,0.539095,0.525388,0.46265,0.517297,0.54532,0.577647,0.580927,0.557018,0.495415,0.531099,0.505241,0.500269,0.540303,0.565312,0.496556,0.0202279
0.0279,0.501012,0.501265,0.510362,0.517323,0.518395,0.550111,0.529383,0.563934,0.514482,0.519457,0.50081,0.523832,0.556654,0.524369,0.553025,0.52883,0.513099,0.562866,0.585532,0.682712,1.15973,1.30673,0.844559,0.669493,1.1642,0.563822,1.1395,0.639025,0.800965,1.32125,1.09325,0.730324,0.565267,0.519986,0.520732,0.539241,0.525384,0.462532,0.517378,0.545476,0.578517,0.580391,0.557224,0.495746,0.530673,0.505311,0.500651,0.540467,0.565157,0.496927,0.0202351
0.028,0.500687,0.502117,0.509995,0.517601,0.517982,0.550148,0.530174,0.563978,0.514223,0.519925,0.500521,0.524081,0.55714,0.524089,0.553113,0.529431,0.512703,0.563138,0.58699,0.68806,1.16647,1.30333,0.831698,0.678219,1.15901,0.565571,1.13272,0.648943,0.788069,1.3173,1.10063,0.735266,0.566477,0.51973,0.521655,0.539384,0.525364,0.462445,0.517451,0.545631,0.579383,0.579854,0.557412,0.496102,0.530242,0.505373,0.501048,0.540631,0.564984,0.497311,0.0202541
0.0281,0.500364,0.502967,0.509627,0.517867,0.517597,0.550169,0.530976,0.564003,0.513976,0.520382,0.500249,0.524323,0.557619,0.523833,0.553162,0.530054,0.512319,0.563404,0.588477,0.693519,1.17309,1.29968,0.818995,0.687192,1.15339,0.567797,1.12552,0.659098,0.775369,1.31307,1.10793,0.74029,0.567721,0.519489,0.522578,0.539525,0.525329,0.46239,0.517514,0.545787,0.580244,0.579316,0.557582,0.496482,0.529808,0.505426,0.501459,0.540793,0.564791,0.497705,0.020215
0.0282,0.500044,0.503814,0.509259,0.51812,0.517241,0.550173,0.531789,0.564009,0.513741,0.520829,0.499992,0.524558,0.558091,0.523603,0.553173,0.5307,0.511948,0.563665,0.589994,0.699088,1.17959,1.29577,0.806463,0.696396,1.14737,0.570492,1.11791,0.669473,0.762876,1.30855,1.11513,0.745395,0.569001,0.519264,0.523501,0.539663,0.525278,0.462365,0.517569,0.545941,0.5811,0.578779,0.557734,0.496885,0.52937,0.505471,0.501884,0.540954,0.564581,0.498111,0.0202339
0.0283,0.499726,0.504657,0.508892,0.51836,0.516914,0.55016,0.532611,0.563996,0.513518,0.521265,0.499751,0.524785,0.558556,0.523399,0.553145,0.531368,0.511591,0.563922,0.591541,0.704766,1.18596,1.29162,0.794113,0.705817,1.14094,0.573648,1.1099,0.68005,0.750603,1.30373,1.12224,0.750581,0.570318,0.519056,0.524424,0.539799,0.525211,0.462373,0.517615,0.546096,0.58195,0.578242,0.557868,0.497312,0.528929,0.505508,0.502324,0.541114,0.564352,0.498528,0.02021
0.0284,0.499411,0.505496,0.508528,0.518586,0.516616,0.550131,0.533444,0.563964,0.513308,0.52169,0.499526,0.525005,0.559013,0.52322,0.553079,0.532057,0.511248,0.564175,0.593119,0.710551,1.19221,1.28721,0.781956,0.715438,1.13412,0.577255,1.1015,0.690815,0.738561,1.29864,1.12925,0.755846,0.571672,0.518865,0.525345,0.539933,0.525129,0.462411,0.517653,0.54625,0.582794,0.577706,0.557983,0.497762,0.528486,0.505537,0.502779,0.541273,0.564106,0.498955,0.0202298
0.0285,0.4991,0.50633,0.508166,0.518798,0.516348,0.550085,0.534285,0.563913,0.513111,0.522103,0.499318,0.525217,0.559462,0.523067,0.552974,0.532767,0.510919,0.564423,0.59473,0.716444,1.19831,1.28256,0.770003,0.725244,1.12693,0.581302,1.09273,0.701748,0.72676,1.29326,1.13615,0.76119,0.573064,0.518692,0.526265,0.540065,0.525031,0.462481,0.517682,0.546405,0.583631,0.577172,0.55808,0.498234,0.528041,0.505557,0.503247,0.54143,0.563842,0.499393,0.0202422
0.0286,0.498793,0.507157,0.507807,0.518995,0.51611,0.550022,0.535135,0.563844,0.512926,0.522505,0.499127,0.525422,0.559903,0.522939,0.552832,0.533498,0.510605,0.564668,0.596373,0.722441,1.20427,1.27767,0.758265,0.73522,1.11936,0.585781,1.08361,0.712834,0.715212,1.2876,1.14294,0.766612,0.574496,0.518538,0.527182,0.540196,0.524918,0.462582,0.517703,0.546559,0.584461,0.57664,0.558158,0.498729,0.527594,0.505569,0.50373,0.541587,0.563561,0.499842,0.0202601
0.0287,0.498489,0.507977,0.507453,0.519176,0.515903,0.549944,0.535993,0.563758,0.512754,0.522894,0.498953,0.52562,0.560336,0.522837,0.552653,0.534249,0.510307,0.56491,0.598051,0.728542,1.2101,1.27253,0.746752,0.745348,1.11144,0.590678,1.07413,0.724054,0.703927,1.28166,1.14962,0.77211,0.575968,0.518402,0.528098,0.540325,0.524789,0.462715,0.517716,0.546714,0.585284,0.576111,0.558218,0.499245,0.527146,0.505572,0.504226,0.541742,0.563264,0.500301,0.0202498
0.0288,0.49819,0.50879,0.507104,0.519342,0.515725,0.549849,0.536859,0.563654,0.512595,0.523271,0.498795,0.525811,0.56076,0.52276,0.552436,0.53502,0.510024,0.565149,0.599762,0.734746,1.21577,1.26715,0.735475,0.755614,1.10319,0.595982,1.06433,0.735392,0.692915,1.27545,1.15617,0.777684,0.577482,0.518287,0.52901,0.540453,0.524644,0.462878,0.517721,0.546868,0.586098,0.575584,0.558259,0.499783,0.526697,0.505566,0.504735,0.541896,0.56295,0.50077,0.020225
0.0289,0.497896,0.509594,0.506761,0.519492,0.515579,0.549739,0.537731,0.563533,0.512448,0.523636,0.498655,0.525996,0.561176,0.522709,0.552182,0.535809,0.509758,0.565386,0.601509,0.741049,1.22129,1.26154,0.724443,0.766,1.0946,0.601681,1.05421,0.74683,0.682186,1.26897,1.1626,0.783331,0.579038,0.518192,0.52992,0.54058,0.524484,0.463072,0.517719,0.547023,0.586904,0.575061,0.558282,0.500342,0.526248,0.505552,0.505258,0.542048,0.56262,0.501248,0.0202551
0.029,0.497607,0.510389,0.506424,0.519625,0.515463,0.549613,0.538609,0.563395,0.512314,0.523988,0.498532,0.526173,0.561583,0.522684,0.551892,0.536618,0.509508,0.565621,0.603293,0.747451,1.22665,1.25569,0.713667,0.77649,1.0857,0.607762,1.04379,0.758351,0.671751,1.26223,1.16889,0.789051,0.580637,0.518117,0.530826,0.540705,0.524308,0.463297,0.517709,0.547178,0.587701,0.574542,0.558286,0.500922,0.525799,0.505528,0.505794,0.542199,0.562274,0.501736,0.0202439
0.0291,0.497324,0.511173,0.506094,0.519741,0.515378,0.549472,0.539494,0.563242,0.512193,0.524327,0.498426,0.526344,0.561982,0.522683,0.551566,0.537444,0.509275,0.565855,0.605113,0.75395,1.23185,1.24961,0.703156,0.787068,1.07651,0.614212,1.03309,0.769937,0.661617,1.25522,1.17505,0.794843,0.582281,0.518065,0.531728,0.54083,0.524118,0.463553,0.517691,0.547333,0.588488,0.574027,0.558271,0.501522,0.525351,0.505497,0.506343,0.542349,0.561913,0.502234,0.0202539
0.0292,0.497046,0.511947,0.505773,0.519839,0.515324,0.549316,0.540383,0.563072,0.512085,0.524653,0.498337,0.526509,0.562371,0.522708,0.551204,0.538287,0.50906,0.566088,0.606971,0.760544,1.23689,1.2433,0.69292,0.797717,1.06703,0.621015,1.02212,0.781571,0.651795,1.24796,1.18107,0.800704,0.58397,0.518034,0.532626,0.540954,0.523912,0.463838,0.517667,0.547489,0.589266,0.573517,0.558238,0.502141,0.524903,0.505456,0.506904,0.542497,0.561538,0.50274,0.0202332
0.0293,0.496774,0.512708,0.50546,0.51992,0.515301,0.549146,0.541276,0.562887,0.511989,0.524966,0.498266,0.526667,0.562752,0.522757,0.550807,0.539147,0.508863,0.566322,0.608868,0.76723,1.24176,1.23678,0.682966,0.808422,1.05728,0.628159,1.0109,0.793235,0.642292,1.24045,1.18694,0.806632,0.585705,0.518026,0.53352,0.541077,0.523692,0.464154,0.517635,0.547646,0.590033,0.573011,0.558187,0.50278,0.524457,0.505407,0.507478,0.542644,0.561148,0.503256,0.0202439
0.0294,0.496508,0.513458,0.505157,0.519984,0.51531,0.548961,0.542174,0.562687,0.511906,0.525266,0.498213,0.526819,0.563123,0.522831,0.550376,0.540022,0.508684,0.566556,0.610804,0.774006,1.24645,1.23003,0.673303,0.819165,1.04728,0.635628,0.999444,0.804912,0.633118,1.23269,1.19266,0.812627,0.587488,0.518041,0.534409,0.5412,0.523457,0.464499,0.517597,0.547803,0.590789,0.572511,0.558118,0.503437,0.524013,0.50535,0.508063,0.542789,0.560744,0.50378,0.0202341
0.0295,0.49625,0.514194,0.504864,0.520028,0.515349,0.548763,0.543074,0.562473,0.511836,0.525552,0.498176,0.526965,0.563486,0.522929,0.549912,0.540914,0.508523,0.56679,0.61278,0.78087,1.25097,1.22307,0.663941,0.82993,1.03705,0.643407,0.98777,0.816584,0.624279,1.22469,1.19822,0.818687,0.58932,0.51808,0.535294,0.541322,0.523208,0.464873,0.517553,0.54796,0.591534,0.572017,0.558031,0.504113,0.52357,0.505284,0.50866,0.542933,0.560326,0.504312,0.0202522
0.0296,0.495998,0.514916,0.504582,0.520055,0.515419,0.548551,0.543977,0.562245,0.511778,0.525824,0.498157,0.527106,0.563839,0.523051,0.549414,0.541819,0.508382,0.567027,0.614798,0.78782,1.25531,1.21589,0.654886,0.840701,1.02659,0.65148,0.975897,0.828235,0.615783,1.21646,1.20363,0.824809,0.591201,0.518143,0.536173,0.541444,0.522945,0.465277,0.517502,0.548119,0.592268,0.571529,0.557925,0.504806,0.523131,0.50521,0.509268,0.543076,0.559895,0.504852,0.020292
0.0297,0.495753,0.515623,0.504311,0.520063,0.51552,0.548327,0.544881,0.562003,0.511733,0.526083,0.498156,0.527241,0.564182,0.523197,0.548884,0.542739,0.50826,0.567266,0.616857,0.794852,1.25947,1.20852,0.646147,0.851461,1.01593,0.659832,0.963841,0.839847,0.607638,1.208,1.20887,0.830991,0.593133,0.518231,0.537046,0.541566,0.522668,0.465709,0.517445,0.548278,0.592989,0.571047,0.557802,0.505516,0.522694,0.505127,0.509887,0.543217,0.559452,0.5054,0.020257
0.0298,0.495516,0.516315,0.504052,0.520051,0.515652,0.54809,0.545786,0.561749,0.5117,0.526329,0.498171,0.52737,0.564517,0.523366,0.548322,0.543671,0.508158,0.567508,0.618959,0.801965,1.26344,1.20094,0.637729,0.862195,1.00508,0.668445,0.95162,0.851403,0.59985,1.19931,1.21393,0.837231,0.595116,0.518345,0.537915,0.541687,0.522377,0.46617,0.517383,0.548438,0.593698,0.570573,0.557662,0.506243,0.52226,0.505037,0.510516,0.543356,0.558996,0.505955,0.0202601
0.0299,0.495286,0.516991,0.503806,0.520021,0.515814,0.547841,0.546692,0.561482,0.511678,0.52656,0.498204,0.527494,0.564842,0.523557,0.54773,0.544616,0.508076,0.567754,0.621105,0.809155,1.26723,1.19316,0.629642,0.872885,0.994064,0.677305,0.939252,0.862886,0.592425,1.19041,1.21883,0.843527,0.597152,0.518485,0.538777,0.541808,0.522074,0.466658,0.517316,0.548599,0.594394,0.570105,0.557504,0.506986,0.521831,0.504938,0.511155,0.543495,0.558528,0.506518,0.0202689
0.03,0.495065,0.51765,0.503574,0.519972,0.516006,0.54758,0.547597,0.561203,0.511669,0.526779,0.498254,0.527614,0.565157,0.523771,0.547108,0.545573,0.508015,0.568004,0.623294,0.81642,1.27082,1.1852,0.62189,0.883517,0.982893,0.686392,0.926755,0.874281,0.58537,1.1813,1.22354,0.849877,0.599241,0.518651,0.539633,0.541928,0.521757,0.467173,0.517244,0.548761,0.595077,0.569645,0.557328,0.507744,0.521405,0.504832,0.511805,0.543631,0.558049,0.507087,0.0202811
0.0301,0.494852,0.518291,0.503355,0.519903,0.516229,0.547309,0.548501,0.560913,0.511672,0.526983,0.498321,0.527729,0.565463,0.524007,0.546457,0.54654,0.507975,0.568259,0.625529,0.823757,1.27421,1.17704,0.61448,0.894075,0.971584,0.695691,0.914147,0.885569,0.578689,1.17198,1.22808,0.856279,0.601386,0.518844,0.540483,0.542048,0.521429,0.467716,0.517167,0.548924,0.595746,0.569192,0.557136,0.508517,0.520984,0.504718,0.512463,0.543767,0.557559,0.507663,0.0202408
0.0302,0.494648,0.518915,0.503151,0.519815,0.516481,0.547028,0.549403,0.560612,0.511686,0.527174,0.498404,0.527839,0.56576,0.524264,0.545777,0.547517,0.507957,0.568521,0.62781,0.831162,1.2774,1.16871,0.607417,0.904542,0.960157,0.705184,0.901446,0.896736,0.572387,1.16247,1.23242,0.862729,0.603586,0.519065,0.541326,0.542169,0.521088,0.468284,0.517086,0.549088,0.596401,0.568748,0.556927,0.509304,0.520568,0.504596,0.51313,0.543901,0.557058,0.508246,0.020252
0.0303,0.494452,0.519519,0.502962,0.519707,0.516762,0.546737,0.550303,0.5603,0.511712,0.527351,0.498505,0.527945,0.566047,0.524542,0.545071,0.548503,0.50796,0.568788,0.630137,0.838633,1.2804,1.16021,0.600707,0.914904,0.948628,0.714853,0.888672,0.907766,0.56647,1.15277,1.23658,0.869225,0.605842,0.519313,0.542163,0.542288,0.520735,0.468879,0.517,0.549253,0.597041,0.568311,0.556702,0.510105,0.520157,0.504467,0.513806,0.544033,0.556548,0.508834,0.020236
0.0304,0.494265,0.520105,0.502788,0.51958,0.517073,0.546436,0.551199,0.559979,0.511749,0.527515,0.498621,0.528047,0.566325,0.52484,0.544338,0.549498,0.507985,0.569064,0.632511,0.846166,1.28318,1.15154,0.594355,0.925145,0.937014,0.724682,0.875841,0.918641,0.560941,1.14288,1.24053,0.875765,0.608157,0.519591,0.542994,0.542408,0.520372,0.469498,0.516912,0.54942,0.597666,0.567883,0.55646,0.510919,0.519751,0.504331,0.514489,0.544165,0.556028,0.509428,0.0202141
0.0305,0.494088,0.52067,0.50263,0.519434,0.517412,0.546127,0.552091,0.559649,0.511797,0.527665,0.498754,0.528145,0.566593,0.525158,0.54358,0.5505,0.508033,0.569347,0.634933,0.853758,1.28577,1.1427,0.588365,0.935251,0.925333,0.734651,0.862973,0.929348,0.555804,1.13282,1.24429,0.882346,0.61053,0.519897,0.543817,0.542527,0.519998,0.470143,0.516819,0.549588,0.598277,0.567464,0.556203,0.511746,0.519351,0.504189,0.51518,0.544295,0.555498,0.510028,0.0202129
0.0306,0.493921,0.521214,0.502489,0.519268,0.51778,0.545811,0.552978,0.55931,0.511856,0.527802,0.498903,0.52824,0.566852,0.525494,0.542798,0.551509,0.508103,0.56964,0.637404,0.861405,1.28814,1.13371,0.582742,0.945206,0.913603,0.744743,0.850086,0.939871,0.551062,1.1226,1.24785,0.888965,0.612962,0.520234,0.544634,0.542646,0.519613,0.470811,0.516724,0.549757,0.598871,0.567054,0.555929,0.512584,0.518958,0.50404,0.515878,0.544424,0.554961,0.510632,0.0202341
0.0307,0.493763,0.521738,0.502365,0.519083,0.518176,0.545487,0.55386,0.558964,0.511925,0.527926,0.499068,0.528331,0.567102,0.525849,0.541992,0.552523,0.508197,0.569943,0.639925,0.869104,1.2903,1.12458,0.577488,0.954997,0.901841,0.754939,0.837198,0.950196,0.546717,1.11222,1.2512,0.895619,0.615455,0.5206,0.545444,0.542765,0.519219,0.471503,0.516626,0.549928,0.59945,0.566653,0.555641,0.513434,0.518571,0.503884,0.516582,0.544552,0.554415,0.511242,0.0202549
0.0308,0.493615,0.52224,0.502258,0.518879,0.518598,0.545156,0.554735,0.558609,0.512005,0.528036,0.499248,0.52842,0.567343,0.526222,0.541165,0.553542,0.508314,0.570256,0.642495,0.876851,1.29224,1.1153,0.572608,0.964609,0.890064,0.765223,0.824327,0.960308,0.542773,1.10169,1.25434,0.902305,0.61801,0.520997,0.546247,0.542883,0.518816,0.472218,0.516526,0.5501,0.600013,0.566262,0.555338,0.514294,0.518191,0.503723,0.517292,0.544679,0.553862,0.511856,0.020237
0.0309,0.493477,0.522719,0.502169,0.518656,0.519048,0.54482,0.555603,0.558248,0.512095,0.528134,0.499444,0.528506,0.567575,0.526612,0.540316,0.554565,0.508455,0.570581,0.645116,0.884643,1.29397,1.10588,0.568104,0.974029,0.87829,0.775575,0.811491,0.970192,0.539231,1.09101,1.25726,0.90902,0.620627,0.521425,0.547043,0.543,0.518404,0.472955,0.516425,0.550273,0.600558,0.56588,0.55502,0.515164,0.517818,0.503556,0.518007,0.544804,0.553301,0.512474,0.020242
0.031,0.493349,0.523176,0.502098,0.518414,0.519524,0.544478,0.556463,0.557881,0.512194,0.52822,0.499654,0.528589,0.567797,0.527018,0.539448,0.555591,0.50862,0.570918,0.647788,0.892476,1.29548,1.09634,0.563978,0.983243,0.866535,0.785977,0.798709,0.979836,0.536093,1.08021,1.25997,0.915761,0.623308,0.521885,0.547831,0.543117,0.517984,0.473714,0.516321,0.550449,0.601087,0.565508,0.554688,0.516043,0.517452,0.503383,0.518728,0.544929,0.552734,0.513095,0.0202579
0.0311,0.493233,0.52361,0.502045,0.518153,0.520025,0.544132,0.557314,0.557508,0.512303,0.528293,0.49988,0.52867,0.568011,0.52744,0.538561,0.55662,0.508809,0.571269,0.650512,0.900345,1.29677,1.08667,0.560233,0.992238,0.854818,0.796412,0.785998,0.989227,0.533358,1.06927,1.26245,0.922525,0.626053,0.522377,0.548613,0.543233,0.517557,0.474493,0.516217,0.550626,0.601599,0.565146,0.554342,0.516931,0.517094,0.503205,0.519452,0.545053,0.552161,0.513721,0.020257
0.0312,0.493126,0.52402,0.502012,0.517874,0.520552,0.543782,0.558156,0.557129,0.512421,0.528353,0.500119,0.52875,0.568216,0.527877,0.537656,0.557649,0.509023,0.571635,0.653289,0.908247,1.29783,1.07689,0.556869,1.001,0.843155,0.806861,0.773375,0.99835,0.531028,1.05823,1.26472,0.929307,0.628862,0.522901,0.549388,0.543349,0.517122,0.475293,0.516112,0.550805,0.602093,0.564794,0.553983,0.517828,0.516744,0.503023,0.520181,0.545176,0.551582,0.514349,0.0202229
