t,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,walltime
0.0017,0.453662,0.517662,0.538548,0.506694,0.510151,0.521429,0.438851,0.423659,0.512682,0.6209,0.486236,0.472084,0.405506,0.537258,0.499574,0.458751,0.379841,0.603036,0.565027,0.481931,0.503403,0.475174,0.511988,0.443459,0.693089,5.18159,0.648126,0.499736,0.563675,0.634565,0.499303,0.51015,0.498937,0.483857,0.49523,0.534748,0.420317,0.455809,0.479815,0.459101,0.508003,0.430591,0.433083,0.48681,0.444215,0.445767,0.56536,0.613956,0.476668,0.470788,0.00269294
0.0018,0.454589,0.517331,0.537436,0.508552,0.508489,0.521926,0.438669,0.423988,0.513244,0.620952,0.488315,0.470284,0.405755,0.537803,0.499852,0.457256,0.381219,0.603818,0.563647,0.481936,0.504516,0.474581,0.51227,0.445225,0.709357,5.14877,0.664872,0.499203,0.564338,0.633048,0.50091,0.510019,0.498705,0.484444,0.495421,0.534991,0.419227,0.456405,0.480968,0.457343,0.508171,0.432221,0.432615,0.487416,0.442733,0.446542,0.565656,0.613765,0.478226,0.469705,0.00269294
0.0019,0.455517,0.517014,0.536299,0.510421,0.506826,0.522406,0.4385,0.424324,0.513825,0.620943,0.490428,0.468479,0.40604,0.538314,0.500119,0.455761,0.382668,0.604542,0.562268,0.481929,0.505647,0.474004,0.512539,0.447077,0.726353,5.11425,0.682518,0.498664,0.565021,0.631491,0.502537,0.5099,0.498458,0.485035,0.495634,0.535193,0.418164,0.457012,0.482097,0.4556,0.508322,0.43385,0.432169,0.488018,0.44124,0.447349,0.565927,0.613541,0.47982,0.468617,0.00266099
0.002,0.456447,0.516712,0.53514,0.512301,0.505164,0.522868,0.438345,0.424668,0.514427,0.620872,0.492573,0.466671,0.406359,0.538793,0.500372,0.454266,0.384186,0.605206,0.560891,0.481909,0.506796,0.473442,0.512796,0.449016,0.744059,5.07803,0.701045,0.498123,0.565724,0.629896,0.50418,0.509793,0.498194,0.485629,0.495871,0.535353,0.41713,0.457631,0.483202,0.453873,0.508457,0.435473,0.431747,0.488617,0.439739,0.448186,0.566173,0.613284,0.481448,0.467523,0.00263095
0.0021,0.457378,0.516425,0.533958,0.51419,0.503504,0.523312,0.438202,0.42502,0.515048,0.62074,0.494747,0.46486,0.406713,0.539238,0.500613,0.452774,0.385771,0.605811,0.559516,0.481876,0.507962,0.472898,0.513042,0.451049,0.762454,5.04017,0.720433,0.497584,0.566447,0.628264,0.505839,0.509698,0.497916,0.486226,0.496131,0.535472,0.416126,0.458261,0.484282,0.452163,0.508575,0.437091,0.431348,0.489211,0.438229,0.449053,0.566394,0.612997,0.483111,0.466425,0.00264406
0.0022,0.458309,0.516152,0.532756,0.516085,0.501848,0.523738,0.438074,0.425379,0.515689,0.620547,0.49695,0.463048,0.407102,0.539649,0.500839,0.451287,0.387422,0.606356,0.558145,0.48183,0.509144,0.472371,0.513277,0.453177,0.781518,5.00069,0.740661,0.497051,0.567189,0.626597,0.507512,0.509617,0.497623,0.486824,0.496415,0.535549,0.415153,0.458901,0.485336,0.450472,0.508678,0.438701,0.430974,0.489799,0.43671,0.449951,0.56659,0.612678,0.484806,0.465324,0.00261307
0.0023,0.459241,0.515895,0.531533,0.517985,0.500197,0.524145,0.43796,0.425745,0.51635,0.620295,0.49918,0.461237,0.407524,0.540026,0.501051,0.449805,0.389138,0.606842,0.556779,0.48177,0.510342,0.471862,0.513502,0.455405,0.801228,4.95962,0.761708,0.496529,0.567949,0.624896,0.509196,0.509551,0.497316,0.487424,0.496724,0.535583,0.41421,0.459552,0.486362,0.448801,0.508765,0.440302,0.430627,0.490383,0.435184,0.45088,0.56676,0.612328,0.486533,0.464219,0.00262213
0.0024,0.460172,0.515653,0.530292,0.519888,0.498551,0.524533,0.43786,0.426117,0.517032,0.619983,0.501435,0.459429,0.407981,0.54037,0.501247,0.448331,0.390916,0.607268,0.555419,0.481697,0.511554,0.471373,0.513717,0.457738,0.821562,4.917,0.783551,0.496022,0.568727,0.623165,0.51089,0.509499,0.496995,0.488023,0.497057,0.535574,0.4133,0.460212,0.487361,0.44715,0.508837,0.441893,0.430307,0.490959,0.433651,0.451838,0.566906,0.611949,0.48829,0.463112,0.00262713
0.0025,0.461104,0.515426,0.529032,0.521793,0.496913,0.524902,0.437775,0.426495,0.517732,0.619613,0.503713,0.457625,0.408471,0.540679,0.501427,0.446868,0.392756,0.607634,0.554066,0.481611,0.51278,0.470902,0.513923,0.460179,0.842497,4.87286,0.806168,0.495536,0.569522,0.621404,0.512593,0.509462,0.496661,0.488622,0.497416,0.535521,0.412423,0.460882,0.488331,0.44552,0.508894,0.443473,0.430015,0.491529,0.432111,0.452826,0.567025,0.61154,0.490076,0.462003,0.00265002
0.0026,0.462034,0.515214,0.527757,0.523697,0.495284,0.52525,0.437705,0.426879,0.518453,0.619185,0.506012,0.455826,0.408994,0.540953,0.50159,0.445415,0.394655,0.60794,0.552721,0.48151,0.51402,0.470453,0.514121,0.462733,0.864008,4.82725,0.829533,0.495076,0.570333,0.619615,0.514302,0.509441,0.496315,0.48922,0.497799,0.535424,0.41158,0.461562,0.489272,0.443914,0.508937,0.445039,0.429753,0.492092,0.430565,0.453844,0.567119,0.611102,0.49189,0.460893,0.00263405
0.0027,0.462964,0.515017,0.526466,0.525598,0.493664,0.525578,0.43765,0.427269,0.519193,0.618701,0.508331,0.454034,0.409549,0.541194,0.501736,0.443976,0.396612,0.608186,0.551386,0.481395,0.515271,0.470024,0.514311,0.465404,0.886071,4.78021,0.85362,0.494647,0.57116,0.617801,0.516017,0.509437,0.495956,0.489816,0.498208,0.535284,0.410772,0.46225,0.490182,0.442331,0.508965,0.44659,0.429521,0.492646,0.429014,0.454891,0.567188,0.610636,0.493731,0.459784,0.00262284
0.0028,0.463893,0.514836,0.525161,0.527495,0.492055,0.525885,0.437611,0.427663,0.519953,0.618161,0.510668,0.452251,0.410138,0.5414,0.501864,0.442553,0.398624,0.608372,0.55006,0.481266,0.516534,0.469617,0.514494,0.468195,0.908661,4.73176,0.878405,0.494257,0.572002,0.615963,0.517734,0.50945,0.495587,0.490409,0.498643,0.535099,0.409999,0.462946,0.491062,0.440774,0.508979,0.448125,0.42932,0.493192,0.427459,0.455967,0.567231,0.610143,0.495597,0.458674,0.00264907
0.0029,0.46482,0.51467,0.523842,0.529387,0.490458,0.526171,0.437588,0.428063,0.520732,0.617566,0.513021,0.450479,0.410757,0.541571,0.501973,0.441146,0.400691,0.608499,0.548746,0.481123,0.517807,0.469232,0.514672,0.471113,0.93175,4.68197,0.903859,0.49391,0.572858,0.614104,0.519452,0.50948,0.495207,0.490998,0.499103,0.534869,0.409262,0.46365,0.49191,0.439242,0.508979,0.449643,0.429151,0.493728,0.425899,0.457071,0.567248,0.609623,0.497487,0.457566,0.0026319
0.003,0.465745,0.514519,0.522512,0.531271,0.488875,0.526436,0.437581,0.428467,0.52153,0.616918,0.515388,0.448719,0.411409,0.541708,0.502063,0.439758,0.40281,0.608567,0.547444,0.480966,0.519089,0.46887,0.514844,0.47416,0.955313,4.63086,0.929954,0.493613,0.573728,0.612225,0.52117,0.509528,0.494816,0.491584,0.499589,0.534594,0.408561,0.464363,0.492725,0.437738,0.508966,0.451143,0.429015,0.494254,0.424337,0.458203,0.56724,0.609077,0.4994,0.45646,0.002635
0.0031,0.466668,0.514383,0.521172,0.533145,0.487306,0.52668,0.437591,0.428875,0.522346,0.616217,0.517767,0.446972,0.412091,0.541811,0.502133,0.438391,0.404979,0.608575,0.546154,0.480794,0.52038,0.468531,0.515012,0.477342,0.979321,4.57848,0.956663,0.493373,0.57461,0.610329,0.522886,0.509594,0.494416,0.492165,0.500101,0.534275,0.407899,0.465082,0.493508,0.436261,0.50894,0.452623,0.428913,0.49477,0.422771,0.459363,0.567207,0.608506,0.501334,0.455356,0.00265098
0.0032,0.467589,0.514263,0.519822,0.535007,0.485752,0.526901,0.437618,0.429287,0.523182,0.615465,0.520156,0.445241,0.412804,0.541879,0.502182,0.437046,0.407196,0.608525,0.544879,0.480608,0.521679,0.468217,0.515177,0.480663,1.00375,4.52488,0.983955,0.493197,0.575503,0.608417,0.524598,0.50968,0.494008,0.49274,0.500638,0.533912,0.407274,0.465808,0.494256,0.434814,0.5089,0.454081,0.428845,0.495275,0.421204,0.460549,0.567147,0.60791,0.503288,0.454257,0.00263882
0.0033,0.468507,0.514157,0.518465,0.536857,0.484215,0.527101,0.437661,0.429702,0.524035,0.614662,0.522553,0.443526,0.413546,0.541913,0.50221,0.435725,0.409459,0.608417,0.543617,0.480408,0.522985,0.467928,0.51534,0.484128,1.02857,4.4701,1.0118,0.493091,0.576408,0.606491,0.526304,0.509784,0.493591,0.49331,0.501202,0.533503,0.406687,0.466541,0.494971,0.433396,0.508848,0.455518,0.428813,0.495768,0.419636,0.461762,0.567063,0.60729,0.50526,0.453161,0.002635
0.0034,0.469422,0.514067,0.5171,0.538692,0.482696,0.527279,0.437722,0.430121,0.524906,0.61381,0.524956,0.44183,0.414318,0.541912,0.502216,0.434431,0.411766,0.608252,0.542371,0.480193,0.524296,0.467664,0.515503,0.48774,1.05374,4.41419,1.04017,0.493062,0.577323,0.604555,0.528002,0.509908,0.493167,0.493873,0.501791,0.53305,0.40614,0.46728,0.49565,0.43201,0.508784,0.456931,0.428817,0.49625,0.418068,0.463001,0.566953,0.606647,0.50725,0.45207,0.0026381
0.0035,0.470334,0.513991,0.51573,0.54051,0.481196,0.527434,0.4378,0.430543,0.525795,0.612911,0.527364,0.440155,0.415119,0.541878,0.5022,0.433164,0.414114,0.608029,0.541141,0.479965,0.525613,0.467426,0.515666,0.491505,1.07925,4.3572,1.06903,0.493118,0.578246,0.602608,0.529692,0.510053,0.492736,0.494429,0.502406,0.532552,0.405633,0.468024,0.496293,0.430655,0.508707,0.45832,0.428858,0.496718,0.4165,0.464265,0.566818,0.605982,0.509255,0.450985,0.00263
0.0036,0.471243,0.51393,0.514357,0.542309,0.479715,0.527567,0.437896,0.430967,0.526701,0.611965,0.529773,0.438501,0.415948,0.541809,0.502161,0.431927,0.416503,0.60775,0.539927,0.479722,0.526933,0.467215,0.51583,0.495427,1.10506,4.29917,1.09835,0.493266,0.579178,0.600655,0.53137,0.510217,0.492298,0.494977,0.503047,0.53201,0.405165,0.468774,0.496901,0.429333,0.508619,0.459683,0.428936,0.497173,0.414934,0.465554,0.566658,0.605295,0.511274,0.449907,0.00262594
0.0037,0.472149,0.513884,0.51298,0.544089,0.478255,0.527678,0.43801,0.431394,0.527624,0.610974,0.532183,0.436871,0.416805,0.541706,0.502099,0.430721,0.418929,0.607415,0.538731,0.479465,0.528257,0.467031,0.515998,0.499511,1.13115,4.24016,1.12809,0.493514,0.580117,0.598697,0.533036,0.510403,0.491856,0.495517,0.503712,0.531424,0.404738,0.469529,0.497471,0.428044,0.508519,0.461019,0.429051,0.497615,0.41337,0.466867,0.566473,0.604587,0.513305,0.448836,0.00263405
0.0038,0.47305,0.513852,0.511601,0.545847,0.476817,0.527766,0.438142,0.431823,0.528563,0.609939,0.53459,0.435265,0.417689,0.541569,0.502013,0.429548,0.42139,0.607024,0.537552,0.479195,0.529582,0.466875,0.51617,0.50376,1.15747,4.18021,1.15823,0.493869,0.581062,0.596735,0.534688,0.510609,0.491408,0.496048,0.504402,0.530794,0.404352,0.470288,0.498005,0.42679,0.508407,0.462328,0.429206,0.498042,0.411809,0.468203,0.566263,0.603859,0.515348,0.447773,0.00266004
0.0039,0.473947,0.513835,0.510223,0.547581,0.475402,0.527831,0.438292,0.432254,0.529518,0.608862,0.536994,0.433687,0.418599,0.541399,0.501902,0.42841,0.423885,0.60658,0.536391,0.478911,0.530908,0.466747,0.516347,0.508179,1.18401,4.11938,1.18873,0.494338,0.582013,0.594773,0.536324,0.510837,0.490957,0.496569,0.505117,0.530121,0.404007,0.471052,0.498501,0.425572,0.508285,0.463608,0.429399,0.498455,0.410251,0.469562,0.566028,0.603111,0.517401,0.446719,0.00264907
0.004,0.474841,0.513831,0.508845,0.54929,0.47401,0.527873,0.43846,0.432686,0.530488,0.607745,0.539391,0.432137,0.419535,0.541195,0.501766,0.427308,0.42641,0.606081,0.53525,0.478614,0.532235,0.466649,0.516532,0.512773,1.21072,4.05771,1.21955,0.494931,0.582969,0.592811,0.537942,0.511086,0.490502,0.497081,0.505856,0.529405,0.403704,0.471819,0.498958,0.424389,0.508151,0.464859,0.429632,0.498853,0.408699,0.470943,0.56577,0.602345,0.519462,0.445674,0.00266695
0.0041,0.475729,0.513841,0.50747,0.550972,0.472642,0.527893,0.438647,0.433119,0.531473,0.606588,0.54178,0.430616,0.420496,0.540958,0.501605,0.426245,0.428964,0.60553,0.534127,0.478304,0.53356,0.466579,0.516725,0.517545,1.23759,3.99527,1.25066,0.495654,0.583928,0.590853,0.539542,0.511356,0.490044,0.497583,0.506619,0.528646,0.403442,0.47259,0.499377,0.423243,0.508006,0.46608,0.429905,0.499235,0.407152,0.472344,0.565487,0.601561,0.521529,0.44464,0.00263596
0.0042,0.476614,0.513866,0.506098,0.552626,0.4713,0.52789,0.438853,0.433554,0.532473,0.605393,0.544159,0.429127,0.421481,0.540688,0.501418,0.42522,0.431544,0.604928,0.533024,0.477981,0.534884,0.46654,0.516929,0.522499,1.26457,3.93209,1.28203,0.496516,0.58489,0.588901,0.541121,0.511649,0.489585,0.498075,0.507406,0.527846,0.403223,0.473364,0.499757,0.422135,0.507851,0.467269,0.430218,0.4996,0.405612,0.473766,0.56518,0.600761,0.523602,0.443618,0.00264406
0.0043,0.477493,0.513903,0.504732,0.55425,0.469984,0.527864,0.439077,0.433989,0.533486,0.604162,0.546526,0.427671,0.42249,0.540385,0.501205,0.424238,0.434148,0.604274,0.531941,0.477645,0.536204,0.466532,0.517145,0.52764,1.29163,3.86825,1.31362,0.497524,0.585854,0.586956,0.542678,0.511963,0.489124,0.498555,0.508215,0.527004,0.403045,0.47414,0.500098,0.421066,0.507686,0.468427,0.430571,0.49995,0.404079,0.475207,0.56485,0.599944,0.525678,0.442607,0.00264192
0.0044,0.478367,0.513954,0.503371,0.555842,0.468694,0.527816,0.43932,0.434425,0.534512,0.602897,0.548878,0.426249,0.423522,0.540049,0.500966,0.423298,0.436774,0.60357,0.530878,0.477298,0.537521,0.466555,0.517374,0.532972,1.31875,3.80377,1.3454,0.498686,0.586819,0.58502,0.544211,0.512299,0.488663,0.499024,0.509046,0.526122,0.40291,0.474919,0.500399,0.420035,0.50751,0.469553,0.430965,0.500282,0.402555,0.476667,0.564497,0.599112,0.527756,0.441609,0.00263095
0.0045,0.479236,0.514018,0.502018,0.557401,0.467432,0.527745,0.439582,0.434861,0.535551,0.601599,0.551214,0.424863,0.424577,0.539681,0.500699,0.422402,0.439419,0.602818,0.529836,0.476939,0.538832,0.466609,0.517619,0.538498,1.34589,3.73873,1.37733,0.50001,0.587784,0.583096,0.545719,0.512658,0.488202,0.499482,0.509899,0.525199,0.402817,0.4757,0.50066,0.419045,0.507324,0.470645,0.431401,0.500597,0.40104,0.478144,0.56412,0.598265,0.529835,0.440625,0.00262809
0.0046,0.480099,0.514094,0.500674,0.558926,0.466199,0.527652,0.439863,0.435298,0.536602,0.600269,0.553531,0.423514,0.425653,0.539282,0.500405,0.421552,0.442081,0.602018,0.528815,0.476568,0.540137,0.466696,0.51788,0.544221,1.37303,3.67318,1.40937,0.501505,0.588748,0.581186,0.547201,0.513039,0.487741,0.499927,0.510774,0.524237,0.402767,0.476482,0.500881,0.418095,0.507128,0.471703,0.431877,0.500895,0.399536,0.479639,0.563721,0.597405,0.531912,0.439655,0.002635
0.0047,0.480957,0.514183,0.49934,0.560415,0.464994,0.527536,0.440164,0.435734,0.537664,0.59891,0.555828,0.422205,0.42675,0.53885,0.500084,0.420749,0.444757,0.601171,0.527814,0.476187,0.541436,0.466816,0.518161,0.550146,1.40012,3.60716,1.44149,0.503178,0.589712,0.579291,0.548655,0.513442,0.487283,0.500361,0.511668,0.523237,0.402759,0.477265,0.501062,0.417186,0.506922,0.472727,0.432395,0.501175,0.398042,0.481148,0.5633,0.596532,0.533987,0.4387,0.00263405
0.0048,0.48181,0.514284,0.498017,0.561866,0.463819,0.527399,0.440483,0.43617,0.538736,0.597523,0.558102,0.420935,0.427867,0.538388,0.499734,0.419995,0.447446,0.600279,0.526835,0.475795,0.542726,0.466969,0.518462,0.556275,1.42713,3.54074,1.47365,0.505036,0.590673,0.577414,0.55008,0.513867,0.486827,0.500782,0.512582,0.522199,0.402794,0.478049,0.501202,0.416318,0.506706,0.473716,0.432954,0.501436,0.396561,0.482673,0.562857,0.595647,0.536058,0.437761,0.00264192
0.0049,0.482656,0.514397,0.496707,0.563279,0.462674,0.52724,0.440821,0.436605,0.539819,0.59611,0.560352,0.419708,0.429004,0.537894,0.499357,0.419291,0.450144,0.599343,0.525877,0.475393,0.544007,0.467156,0.518786,0.562612,1.45405,3.47397,1.50582,0.507089,0.591632,0.575557,0.551474,0.514314,0.486374,0.50119,0.513515,0.521124,0.402871,0.478833,0.5013,0.415493,0.506481,0.47467,0.433554,0.501678,0.395094,0.484211,0.562392,0.59475,0.538123,0.436839,0.00264192
0.005,0.483496,0.514522,0.49541,0.564651,0.461559,0.527059,0.441179,0.437039,0.540911,0.594673,0.562575,0.418523,0.430159,0.53737,0.498951,0.418638,0.452851,0.598364,0.524941,0.474981,0.545278,0.467377,0.519135,0.569159,1.48082,3.4069,1.53795,0.509342,0.592587,0.573722,0.552837,0.514784,0.485925,0.501586,0.514466,0.520013,0.402991,0.479618,0.501358,0.414711,0.506247,0.475588,0.434196,0.501902,0.39364,0.485762,0.561906,0.593843,0.540181,0.435934,0.00265479
0.0051,0.48433,0.514658,0.494129,0.565982,0.460476,0.526857,0.441556,0.437473,0.542011,0.593212,0.564769,0.417383,0.431332,0.536815,0.498516,0.418038,0.455562,0.597343,0.524026,0.474561,0.546538,0.467634,0.519511,0.57592,1.50743,3.33959,1.57002,0.511805,0.593538,0.571911,0.554166,0.515275,0.48548,0.501968,0.515434,0.518868,0.403153,0.480402,0.501375,0.413972,0.506003,0.47647,0.434878,0.502106,0.392202,0.487325,0.561399,0.592927,0.54223,0.435047,0.00263214
0.0052,0.485158,0.514804,0.492863,0.56727,0.459424,0.526633,0.441952,0.437906,0.543119,0.591731,0.566933,0.416289,0.432523,0.53623,0.498053,0.417491,0.458276,0.596282,0.523132,0.474132,0.547785,0.467926,0.519915,0.582896,1.53384,3.27209,1.60199,0.514484,0.594484,0.570125,0.555462,0.515789,0.48504,0.502338,0.516418,0.517689,0.403356,0.481185,0.501351,0.413277,0.505749,0.477316,0.435602,0.502291,0.39078,0.488898,0.560872,0.592002,0.544269,0.434179,0.00265288
