t,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,walltime
0.0011,0.457556,0.409351,0.635962,0.437126,0.520776,0.563877,0.547262,0.490323,0.589461,0.435523,0.454438,0.557569,0.499148,0.415165,0.411682,0.458579,0.51764,0.481392,0.576927,0.603568,0.509633,0.438702,0.547872,0.405086,0.601238,4.66741,0.517405,0.52505,0.53204,0.456018,0.442652,0.498964,0.424293,0.31778,0.628045,0.602786,0.556557,0.537209,0.513743,0.473233,0.43885,0.526159,0.60897,0.374181,0.483523,0.533008,0.382748,0.475052,0.504844,0.5945,0.00233603
0.0012,0.457629,0.409079,0.635406,0.43904,0.519131,0.561517,0.549479,0.494478,0.585392,0.43766,0.455015,0.556301,0.500911,0.414692,0.410194,0.460833,0.516078,0.481756,0.576211,0.603125,0.510286,0.441196,0.544864,0.406901,0.61509,4.64737,0.524503,0.527813,0.528143,0.457737,0.441945,0.49868,0.424393,0.318763,0.629136,0.605511,0.552577,0.537144,0.514209,0.473173,0.439235,0.526643,0.60914,0.373907,0.482593,0.532641,0.384118,0.475028,0.505549,0.594402,0.00222898
0.0013,0.457691,0.408861,0.634785,0.440958,0.517532,0.559136,0.551676,0.498646,0.581292,0.439829,0.45559,0.555034,0.502654,0.414234,0.408704,0.4631,0.5145,0.482143,0.575463,0.602709,0.510913,0.443709,0.541838,0.40875,0.629738,4.62571,0.532392,0.530571,0.524257,0.459434,0.441289,0.498357,0.424467,0.319871,0.63012,0.608248,0.548592,0.537074,0.514704,0.473091,0.439645,0.52714,0.609225,0.373735,0.481632,0.532253,0.385495,0.474999,0.506294,0.594273,0.00210905
0.0014,0.457743,0.408696,0.6341,0.442879,0.51598,0.556737,0.553854,0.502824,0.577167,0.442029,0.456165,0.553769,0.504377,0.413793,0.407215,0.465376,0.512907,0.482551,0.574683,0.602319,0.511513,0.44624,0.538796,0.410638,0.645168,4.60245,0.541066,0.533323,0.520384,0.461106,0.440686,0.497994,0.424514,0.321103,0.630999,0.610994,0.544606,0.537,0.515225,0.472988,0.440078,0.527651,0.609223,0.373663,0.48064,0.531845,0.386877,0.474966,0.507078,0.594113,0.00213885
0.0015,0.457786,0.408584,0.633351,0.444802,0.514475,0.554323,0.55601,0.507008,0.573021,0.444256,0.456739,0.552508,0.506077,0.413367,0.405728,0.467661,0.511301,0.48298,0.573871,0.601957,0.512085,0.448786,0.535739,0.412566,0.661364,4.57762,0.550512,0.53607,0.516527,0.462753,0.440134,0.497591,0.424535,0.32246,0.631771,0.613748,0.540622,0.53692,0.515773,0.472865,0.440535,0.528177,0.609135,0.373693,0.479615,0.531417,0.388263,0.474929,0.507902,0.593923,0.00212407
0.0016,0.457818,0.408525,0.632541,0.446723,0.513016,0.551896,0.558145,0.511193,0.568858,0.44651,0.457312,0.551251,0.507754,0.412959,0.404245,0.46995,0.509685,0.483428,0.573027,0.601624,0.512629,0.451346,0.532672,0.41454,0.678307,4.55124,0.560719,0.538812,0.512689,0.464372,0.439637,0.497148,0.42453,0.323942,0.632437,0.616507,0.536642,0.536832,0.516346,0.472721,0.441016,0.528716,0.60896,0.373825,0.478559,0.53097,0.389652,0.474889,0.508765,0.593704,0.00214291
0.0017,0.45784,0.408517,0.631671,0.448643,0.511605,0.549458,0.560258,0.515377,0.564683,0.448787,0.457885,0.55,0.509405,0.412567,0.402767,0.472241,0.508059,0.483895,0.572152,0.601319,0.513145,0.453918,0.529595,0.416564,0.695981,4.52332,0.571676,0.541549,0.508871,0.465962,0.439192,0.496665,0.424498,0.325548,0.632999,0.619267,0.532671,0.536737,0.516945,0.472557,0.441521,0.529268,0.6087,0.374057,0.477472,0.530505,0.391043,0.474847,0.509666,0.593455,0.00207305
0.0018,0.457853,0.408561,0.630743,0.450559,0.510239,0.547013,0.562348,0.519554,0.560502,0.451085,0.458457,0.548756,0.51103,0.412192,0.401297,0.474532,0.506425,0.484379,0.571247,0.601045,0.513632,0.456501,0.526512,0.418642,0.714367,4.4939,0.58337,0.544282,0.505076,0.467522,0.438802,0.496141,0.424441,0.327279,0.633455,0.622028,0.52871,0.536633,0.517568,0.472375,0.442049,0.529835,0.608354,0.374391,0.476352,0.530024,0.392435,0.474802,0.510605,0.593176,0.00201702
0.0019,0.457855,0.408655,0.629757,0.452469,0.50892,0.544562,0.564414,0.523722,0.556318,0.453401,0.459029,0.54752,0.512626,0.411834,0.399836,0.476821,0.504786,0.484878,0.570311,0.600802,0.514089,0.459092,0.523424,0.420777,0.733444,4.463,0.595785,0.547013,0.501308,0.469051,0.438467,0.495578,0.424357,0.329134,0.633807,0.624785,0.524764,0.53652,0.518214,0.472173,0.442602,0.530414,0.607922,0.374825,0.475201,0.529525,0.393827,0.474756,0.511583,0.592868,0.00203896
0.002,0.457848,0.408799,0.628716,0.454372,0.507647,0.542107,0.566457,0.527877,0.552136,0.455734,0.4596,0.546294,0.514192,0.411495,0.398385,0.479104,0.503143,0.485393,0.569346,0.60059,0.514517,0.461691,0.520335,0.422976,0.753192,4.43064,0.608909,0.549742,0.497567,0.470548,0.438187,0.494974,0.424248,0.331112,0.634057,0.627537,0.520836,0.536396,0.518883,0.471954,0.443177,0.531007,0.607405,0.37536,0.474018,0.529012,0.395217,0.474709,0.512598,0.592531,0.00203705
0.0021,0.457832,0.408992,0.627622,0.456267,0.50642,0.539652,0.568474,0.532015,0.547962,0.45808,0.460171,0.545078,0.515727,0.411173,0.396947,0.481379,0.501499,0.485921,0.568352,0.600411,0.514915,0.464295,0.517248,0.425243,0.77359,4.39686,0.622724,0.552472,0.493857,0.472011,0.437961,0.494331,0.424114,0.333214,0.634203,0.63028,0.516928,0.536262,0.519574,0.471717,0.443777,0.531612,0.606804,0.375996,0.472804,0.528483,0.396606,0.474661,0.513649,0.592165,0.00207615
0.0022,0.457806,0.409233,0.626475,0.458151,0.505238,0.537199,0.570466,0.536132,0.543799,0.460439,0.460743,0.543874,0.517229,0.410869,0.395524,0.483643,0.499854,0.486461,0.56733,0.600264,0.515282,0.466902,0.514163,0.427583,0.794615,4.36168,0.637214,0.555203,0.490179,0.473439,0.437791,0.493648,0.423954,0.335438,0.634248,0.633013,0.513044,0.536115,0.520285,0.471463,0.4444,0.532229,0.606118,0.37673,0.471558,0.527941,0.397991,0.474613,0.514738,0.591771,0.00198293
0.0023,0.457771,0.409522,0.625277,0.460024,0.504101,0.53475,0.572433,0.540225,0.539653,0.462806,0.461314,0.542682,0.518698,0.410584,0.394117,0.485895,0.498211,0.487013,0.56628,0.60015,0.51562,0.469511,0.511084,0.430002,0.816244,4.32514,0.652362,0.557939,0.486536,0.474831,0.437676,0.492926,0.42377,0.337783,0.634192,0.635732,0.509187,0.535956,0.521017,0.471193,0.445047,0.532857,0.605348,0.377564,0.470282,0.527385,0.399373,0.474565,0.515862,0.59135,0.00195718
0.0024,0.457727,0.409857,0.624031,0.461883,0.503009,0.532308,0.574372,0.544289,0.535527,0.46518,0.461886,0.541504,0.52013,0.410317,0.392728,0.48813,0.496572,0.487574,0.565203,0.60007,0.515926,0.472119,0.508014,0.432504,0.838455,4.28726,0.668149,0.56068,0.482929,0.476188,0.437617,0.492164,0.423561,0.340249,0.634037,0.638435,0.505361,0.535784,0.521767,0.470906,0.445718,0.533498,0.604496,0.378495,0.468975,0.526817,0.400748,0.474518,0.517022,0.5909,0.00194907
0.0025,0.457674,0.410237,0.622738,0.463727,0.501962,0.529876,0.576284,0.548321,0.531427,0.467558,0.462459,0.540342,0.521526,0.410069,0.391358,0.490348,0.494938,0.488144,0.5641,0.600024,0.516202,0.474726,0.504955,0.435094,0.861222,4.24808,0.684557,0.563431,0.479361,0.477507,0.437612,0.491364,0.423328,0.342835,0.633784,0.641119,0.501567,0.535598,0.522536,0.470605,0.446412,0.534148,0.603562,0.379524,0.467637,0.526237,0.402118,0.474473,0.518216,0.590423,0.00197411
0.0026,0.457613,0.410662,0.621399,0.465555,0.500958,0.527455,0.578169,0.552318,0.527356,0.469939,0.463032,0.539195,0.522884,0.40984,0.39001,0.492545,0.493311,0.488721,0.562972,0.600012,0.516447,0.477329,0.501909,0.43778,0.88452,4.20764,0.701566,0.566193,0.475834,0.478787,0.437663,0.490525,0.423071,0.34554,0.633434,0.643781,0.49781,0.535397,0.523323,0.47029,0.44713,0.534809,0.602547,0.380649,0.46627,0.525646,0.40348,0.47443,0.519445,0.58992,0.00198412
0.0027,0.457543,0.41113,0.620017,0.467365,0.499998,0.525049,0.580024,0.556276,0.523321,0.472319,0.463606,0.538066,0.524202,0.409629,0.388685,0.494719,0.491694,0.489305,0.561819,0.600034,0.516662,0.479927,0.498879,0.440566,0.908323,4.16597,0.719155,0.568969,0.472349,0.48003,0.437768,0.489648,0.422791,0.348362,0.632988,0.646419,0.494093,0.535181,0.524125,0.46996,0.447871,0.53548,0.601452,0.381869,0.464873,0.525045,0.404834,0.474389,0.520708,0.589389,0.00189805
0.0028,0.457465,0.411641,0.618594,0.469155,0.49908,0.52266,0.581851,0.560191,0.519324,0.474697,0.464182,0.536954,0.52548,0.409438,0.387385,0.496867,0.490087,0.489893,0.560642,0.600092,0.516845,0.482517,0.495868,0.443458,0.932606,4.1231,0.737303,0.571762,0.468908,0.481233,0.437927,0.488734,0.422488,0.351299,0.632449,0.649029,0.490417,0.534949,0.524943,0.469618,0.448636,0.536159,0.600279,0.383183,0.463448,0.524435,0.406179,0.474351,0.522003,0.588833,0.00196099
0.0029,0.45738,0.412193,0.617131,0.470925,0.498205,0.520291,0.583647,0.56406,0.51537,0.47707,0.464758,0.535862,0.526715,0.409267,0.386112,0.498987,0.488493,0.490484,0.559442,0.600184,0.516998,0.485099,0.492878,0.446462,0.95734,4.07907,0.755988,0.574577,0.465514,0.482397,0.438141,0.487782,0.422162,0.354352,0.631817,0.65161,0.486787,0.534701,0.525775,0.469263,0.449425,0.536846,0.599028,0.384589,0.461994,0.523816,0.407513,0.474316,0.523331,0.588251,0.00186014
0.003,0.457287,0.412785,0.61563,0.472672,0.497372,0.517943,0.585413,0.56788,0.511463,0.479436,0.465336,0.53479,0.527908,0.409114,0.384867,0.501077,0.486914,0.491078,0.55822,0.600312,0.51712,0.487669,0.489912,0.449584,0.9825,4.03393,0.775189,0.577415,0.462167,0.48352,0.438407,0.486795,0.421815,0.357517,0.631094,0.654157,0.483205,0.534435,0.526621,0.468897,0.450238,0.537541,0.5977,0.386087,0.460512,0.523189,0.408836,0.474286,0.524691,0.587644,0.00188899
0.0031,0.457186,0.413416,0.614093,0.474396,0.49658,0.51562,0.587148,0.571647,0.507608,0.481793,0.465916,0.533739,0.529056,0.408981,0.383652,0.503134,0.48535,0.491673,0.556977,0.600474,0.517211,0.490227,0.486972,0.45283,1.00806,3.9877,0.794881,0.580282,0.458869,0.484603,0.438726,0.485772,0.421446,0.360794,0.630283,0.65667,0.479674,0.534152,0.527479,0.468519,0.451074,0.538242,0.596299,0.387675,0.459002,0.522554,0.410147,0.47426,0.526082,0.587012,0.00197697
0.0032,0.457079,0.414084,0.612522,0.476095,0.495828,0.513324,0.588851,0.575358,0.50381,0.484139,0.466498,0.53271,0.530159,0.408868,0.382469,0.505156,0.483805,0.492267,0.555713,0.600672,0.517272,0.492771,0.484062,0.456206,1.03398,3.94044,0.815041,0.58318,0.455622,0.485646,0.439098,0.484714,0.421056,0.364181,0.629384,0.659144,0.476197,0.533851,0.528348,0.468131,0.451934,0.53895,0.594823,0.389352,0.457467,0.521913,0.411444,0.474239,0.527503,0.586356,0.00141287
0.0033,0.456965,0.414789,0.610919,0.477768,0.495116,0.511057,0.590521,0.579009,0.50007,0.486471,0.467081,0.531704,0.531215,0.408774,0.381319,0.50714,0.482279,0.49286,0.554431,0.600905,0.517302,0.495298,0.481182,0.459718,1.06024,3.89218,0.835645,0.586113,0.452428,0.486648,0.439521,0.483621,0.420646,0.367675,0.6284,0.661577,0.472777,0.533531,0.529227,0.467734,0.452817,0.539662,0.593277,0.391115,0.455905,0.521267,0.412727,0.474224,0.528953,0.585676,0.00146413
0.0034,0.456845,0.415529,0.609286,0.479413,0.494443,0.508823,0.592158,0.582599,0.496395,0.488787,0.467667,0.530721,0.532224,0.4087,0.380204,0.509085,0.480774,0.49345,0.55313,0.601172,0.517303,0.497807,0.478337,0.463373,1.08682,3.84296,0.856668,0.589087,0.449287,0.487609,0.439994,0.482496,0.420216,0.371276,0.627334,0.663966,0.469416,0.533192,0.530115,0.467328,0.453724,0.540378,0.59166,0.392963,0.454318,0.520614,0.413996,0.474214,0.530433,0.584973,0.0014329
0.0035,0.456719,0.416302,0.607625,0.481029,0.493809,0.506622,0.593762,0.586122,0.492788,0.491086,0.468255,0.529764,0.533185,0.408645,0.379125,0.510987,0.479292,0.494037,0.551813,0.601474,0.517274,0.500297,0.475529,0.467175,1.11367,3.79282,0.878085,0.592104,0.446202,0.48853,0.440516,0.481337,0.419767,0.37498,0.626186,0.666309,0.466117,0.532833,0.531011,0.466914,0.454655,0.541098,0.589975,0.394894,0.452707,0.519958,0.415248,0.474212,0.53194,0.584247,0.00145102
0.0036,0.456587,0.417108,0.605937,0.482616,0.493212,0.504459,0.595331,0.589577,0.489252,0.493365,0.468846,0.528832,0.534096,0.40861,0.378084,0.512846,0.477834,0.494617,0.550479,0.601811,0.517216,0.502766,0.472761,0.471132,1.14077,3.74181,0.89987,0.59517,0.443173,0.48941,0.441088,0.480148,0.4193,0.378786,0.624959,0.668603,0.462882,0.532455,0.531915,0.466492,0.45561,0.541819,0.588224,0.396906,0.451073,0.519297,0.416484,0.474216,0.533474,0.583499,0.00148988
0.0037,0.45645,0.417945,0.604226,0.484171,0.492651,0.502334,0.596865,0.59296,0.485791,0.495622,0.469439,0.527926,0.534956,0.408595,0.377083,0.514659,0.476402,0.495192,0.54913,0.602181,0.517129,0.505211,0.470034,0.47525,1.16809,3.68998,0.921996,0.598288,0.440202,0.490249,0.441706,0.478927,0.418815,0.382691,0.623656,0.670845,0.459715,0.532056,0.532824,0.466064,0.456589,0.542542,0.586409,0.398998,0.449416,0.518633,0.417702,0.474228,0.535035,0.582729,0.00149894
0.0038,0.456308,0.418811,0.602492,0.485693,0.492127,0.500252,0.598364,0.59627,0.482409,0.497856,0.470035,0.527047,0.535766,0.4086,0.376123,0.516423,0.474997,0.495759,0.547768,0.602586,0.517013,0.507632,0.467353,0.479533,1.1956,3.63736,0.944438,0.601463,0.43729,0.491048,0.442372,0.477676,0.418313,0.386694,0.622278,0.673033,0.456617,0.531637,0.533737,0.46563,0.457591,0.543265,0.58453,0.401167,0.447737,0.517966,0.418902,0.474248,0.536621,0.581938,0.0014081
0.0039,0.456162,0.419706,0.600739,0.487183,0.491637,0.498213,0.599826,0.599501,0.47911,0.500064,0.470634,0.526196,0.536523,0.408624,0.375205,0.518137,0.473621,0.496317,0.546392,0.603024,0.516869,0.510026,0.464719,0.48399,1.22327,3.584,0.967168,0.6047,0.434438,0.491807,0.443082,0.476397,0.417794,0.390792,0.620828,0.675164,0.453592,0.531197,0.534654,0.465191,0.458617,0.543987,0.582592,0.403411,0.446038,0.517297,0.420082,0.474276,0.538232,0.581126,0.00143194
0.004,0.456012,0.420627,0.598967,0.488637,0.491182,0.49622,0.601252,0.602653,0.475896,0.502245,0.471236,0.525373,0.537228,0.408668,0.37433,0.5198,0.472276,0.496865,0.545005,0.603494,0.516697,0.512392,0.462135,0.488624,1.25107,3.52994,0.99016,0.608004,0.431647,0.492526,0.443837,0.47509,0.41726,0.394981,0.619309,0.677236,0.45064,0.530736,0.535574,0.464748,0.459668,0.544707,0.580595,0.405728,0.44432,0.516627,0.421243,0.474314,0.539867,0.580295,0.00144315
0.0041,0.455858,0.421573,0.597178,0.490056,0.49076,0.494276,0.602639,0.605723,0.472772,0.504398,0.471842,0.52458,0.537879,0.408731,0.373501,0.521408,0.470961,0.497402,0.543608,0.603998,0.516498,0.514728,0.459605,0.493443,1.27896,3.47524,1.01338,0.611379,0.42892,0.493207,0.444634,0.473757,0.416712,0.399261,0.617722,0.679245,0.447766,0.530253,0.536495,0.464301,0.460742,0.545425,0.578543,0.408116,0.442582,0.515955,0.422382,0.47436,0.541524,0.579444,0.00144696
0.0042,0.455701,0.422544,0.595376,0.491439,0.49037,0.492382,0.603989,0.608708,0.46974,0.506519,0.472451,0.523817,0.538476,0.408814,0.372719,0.52296,0.46968,0.497927,0.542201,0.604532,0.516273,0.517033,0.45713,0.498451,1.30691,3.41994,1.03682,0.61483,0.426255,0.493848,0.445472,0.472398,0.416149,0.403628,0.616071,0.681191,0.44497,0.52975,0.537416,0.463851,0.46184,0.546138,0.576436,0.410571,0.440827,0.515283,0.4235,0.474417,0.543204,0.578574,0.00142407
0.0043,0.455542,0.423536,0.593561,0.492784,0.490012,0.490542,0.6053,0.611605,0.466803,0.508609,0.473063,0.523083,0.539018,0.408916,0.371983,0.524455,0.468432,0.498439,0.540786,0.605099,0.516021,0.519305,0.454714,0.503654,1.3349,3.36408,1.06042,0.618363,0.423655,0.494452,0.44635,0.471015,0.415573,0.408079,0.614358,0.683069,0.442255,0.529224,0.538336,0.463399,0.462961,0.546845,0.574278,0.413093,0.439056,0.514611,0.424596,0.474483,0.544904,0.577686,0.00142312
0.0044,0.455379,0.424549,0.591736,0.494091,0.489684,0.488757,0.606571,0.614412,0.463964,0.510664,0.47368,0.522381,0.539504,0.409038,0.371297,0.525891,0.46722,0.498936,0.539364,0.605695,0.515744,0.521543,0.45236,0.509059,1.36288,3.30771,1.08418,0.62198,0.421121,0.495018,0.447267,0.469609,0.414984,0.412612,0.612586,0.684878,0.439623,0.528677,0.539254,0.462946,0.464107,0.547547,0.572071,0.415678,0.43727,0.51394,0.425669,0.474561,0.546625,0.576781,0.00145507
0.0045,0.455215,0.425581,0.589903,0.495358,0.489386,0.487029,0.607803,0.617128,0.461227,0.512684,0.474299,0.521711,0.539935,0.409178,0.370661,0.527266,0.466044,0.499419,0.537936,0.606322,0.515442,0.523745,0.45007,0.514669,1.39084,3.25087,1.10806,0.625689,0.418653,0.495548,0.448221,0.46818,0.414384,0.417224,0.610757,0.686615,0.437076,0.528108,0.540168,0.462493,0.465277,0.54824,0.569818,0.418323,0.43547,0.513269,0.426719,0.474649,0.548365,0.575858,0.00148296
0.0046,0.45505,0.426631,0.588063,0.496586,0.489116,0.485361,0.608994,0.61975,0.458593,0.514668,0.474923,0.521072,0.540309,0.409338,0.370076,0.528579,0.464905,0.499885,0.536504,0.606978,0.515116,0.525909,0.447846,0.520491,1.41873,3.19363,1.13203,0.629492,0.416252,0.496041,0.44921,0.466732,0.413773,0.421911,0.608873,0.688278,0.434616,0.527518,0.541078,0.46204,0.466471,0.548925,0.56752,0.421027,0.433656,0.5126,0.427744,0.474748,0.550123,0.57492,0.00141907
0.0047,0.454883,0.427697,0.586219,0.497772,0.488873,0.483754,0.610143,0.622275,0.456066,0.516613,0.475551,0.520466,0.540626,0.409518,0.369543,0.529828,0.463805,0.500333,0.535068,0.607662,0.514767,0.528034,0.445693,0.526529,1.44654,3.13601,1.15606,0.633396,0.41392,0.4965,0.450233,0.465263,0.413153,0.426671,0.606939,0.689866,0.432244,0.526905,0.541982,0.461587,0.467689,0.5496,0.565181,0.423785,0.431832,0.511933,0.428745,0.47486,0.551899,0.573966,0.0014298
0.0048,0.454716,0.428778,0.584372,0.498917,0.488657,0.48221,0.611251,0.624703,0.453647,0.518519,0.476183,0.519893,0.540886,0.409716,0.369063,0.531012,0.462744,0.500764,0.533631,0.608373,0.514395,0.530119,0.443613,0.532789,1.47421,3.07808,1.18013,0.637405,0.411656,0.496924,0.451287,0.463777,0.412523,0.431501,0.604956,0.691374,0.429963,0.526271,0.542879,0.461137,0.468931,0.550263,0.562802,0.426597,0.429997,0.511268,0.429721,0.474983,0.553691,0.572997,0.00143194
0.0049,0.454549,0.429871,0.582525,0.50002,0.488466,0.480733,0.612317,0.627031,0.45134,0.520385,0.476819,0.519353,0.541087,0.409933,0.368638,0.532129,0.461723,0.501176,0.532192,0.609111,0.514001,0.532163,0.441608,0.539274,1.50173,3.01987,1.20421,0.641524,0.409463,0.497316,0.452372,0.462274,0.411886,0.436397,0.602928,0.692803,0.427773,0.525616,0.543769,0.460689,0.470197,0.550914,0.560388,0.429458,0.428153,0.510605,0.43067,0.475119,0.555498,0.572013,0.00144792
0.005,0.454382,0.430976,0.580678,0.50108,0.488299,0.479322,0.613339,0.629257,0.449146,0.522209,0.477459,0.518846,0.541231,0.410168,0.368267,0.53318,0.460744,0.501567,0.530754,0.609875,0.513586,0.534163,0.439682,0.545989,1.52906,2.96144,1.22826,0.645758,0.40734,0.497675,0.453485,0.460756,0.411242,0.441357,0.600857,0.694148,0.425677,0.524939,0.544649,0.460244,0.471487,0.551551,0.55794,0.432366,0.426301,0.509946,0.431594,0.475267,0.557319,0.571016,0.00141811
0.0051,0.454216,0.432091,0.578835,0.502097,0.488156,0.477981,0.614318,0.63138,0.447067,0.52399,0.478103,0.518374,0.541317,0.410422,0.367953,0.534161,0.459806,0.501939,0.529317,0.610663,0.51315,0.536119,0.437837,0.552939,1.55618,2.90283,1.25227,0.65011,0.405288,0.498003,0.454625,0.459224,0.410591,0.446376,0.598746,0.69541,0.423676,0.524241,0.545519,0.459804,0.472801,0.552174,0.555461,0.435318,0.424443,0.509291,0.432491,0.475428,0.559154,0.570007,0.00147796
0.0052,0.454051,0.433214,0.576997,0.503069,0.488035,0.476711,0.615253,0.633399,0.445105,0.525728,0.478751,0.517936,0.541344,0.410695,0.367695,0.535072,0.45891,0.502288,0.527883,0.611476,0.512695,0.538029,0.436077,0.560127,1.58304,2.84409,1.27619,0.654586,0.403308,0.498301,0.45579,0.45768,0.409936,0.451453,0.596598,0.696584,0.421771,0.523522,0.546377,0.459368,0.474139,0.55278,0.552953,0.438312,0.422581,0.508639,0.43336,0.475603,0.561001,0.568985,0.00141883
