t,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,walltime
0.0011,0.50081,0.505915,0.486695,0.516363,0.517546,0.498059,0.493737,0.509018,0.495331,0.495481,0.50473,0.512315,0.494097,0.50474,0.501829,0.484953,0.501801,0.48668,0.494081,0.488278,0.509207,0.503294,0.504186,0.498908,0.535199,5.44274,0.497825,0.494267,0.499322,0.511787,0.503472,0.505845,0.483091,0.518623,0.489519,0.505228,0.491428,0.49757,0.495344,0.508798,0.52175,0.501268,0.512342,0.484916,0.501639,0.515113,0.491548,0.519424,0.497271,0.506143,0.0390649
0.0012,0.501179,0.506192,0.487021,0.516346,0.517835,0.498362,0.493862,0.509105,0.495351,0.495666,0.504438,0.512642,0.494344,0.504817,0.501887,0.485859,0.501567,0.486668,0.494125,0.488188,0.508828,0.50375,0.504393,0.498935,0.536528,5.44006,0.498921,0.494882,0.4997,0.512176,0.503323,0.506091,0.483459,0.518802,0.489461,0.505512,0.491406,0.497702,0.495251,0.509078,0.522145,0.501202,0.512389,0.485117,0.501915,0.515192,0.491814,0.519522,0.497434,0.506206,0.039099
0.0013,0.501579,0.506663,0.487092,0.516462,0.517964,0.498328,0.494272,0.50945,0.495665,0.495816,0.504535,0.512823,0.49433,0.505028,0.501541,0.485614,0.501467,0.486668,0.494037,0.488395,0.508823,0.503718,0.504819,0.498933,0.538446,5.43705,0.500051,0.494845,0.499934,0.51259,0.503747,0.506236,0.483758,0.519015,0.489543,0.505755,0.491429,0.497927,0.495342,0.509436,0.522453,0.501308,0.512499,0.485204,0.502274,0.515429,0.491875,0.519556,0.496839,0.506292,0.0392058
0.0014,0.501783,0.50665,0.487092,0.51693,0.517847,0.498677,0.494324,0.509242,0.495832,0.495952,0.504429,0.512538,0.494762,0.504772,0.50169,0.485821,0.501975,0.487212,0.494239,0.488737,0.508952,0.50364,0.505021,0.499186,0.540135,5.43411,0.500931,0.495207,0.500147,0.513075,0.503781,0.506312,0.484047,0.519383,0.489752,0.505701,0.491616,0.498529,0.495367,0.510051,0.52244,0.501363,0.512593,0.485176,0.502638,0.515203,0.491817,0.519567,0.496892,0.506164,0.0383692
0.0015,0.501828,0.506918,0.487269,0.516913,0.518315,0.4984,0.494544,0.509735,0.495935,0.495594,0.504536,0.512059,0.495198,0.504964,0.501666,0.486118,0.502237,0.487094,0.494351,0.488761,0.50914,0.503865,0.504958,0.499589,0.542802,5.43165,0.501706,0.495937,0.500646,0.513075,0.503734,0.506505,0.483974,0.519298,0.489664,0.506029,0.491813,0.498501,0.495832,0.510263,0.522579,0.502016,0.513295,0.485356,0.502858,0.515156,0.491712,0.519487,0.497079,0.506409,0.038861
0.0016,0.50214,0.507123,0.487325,0.517495,0.518757,0.49864,0.495102,0.510063,0.495991,0.496003,0.505001,0.512135,0.495268,0.505504,0.502157,0.486559,0.502313,0.487157,0.494565,0.48936,0.508807,0.504299,0.505691,0.499508,0.544902,5.42895,0.50263,0.496324,0.500436,0.513237,0.503978,0.506626,0.484073,0.519629,0.489718,0.506171,0.491636,0.498961,0.495566,0.510544,0.52282,0.501787,0.513841,0.485558,0.502761,0.51545,0.492322,0.519699,0.497671,0.506324,0.038933
0.0017,0.502298,0.507873,0.48759,0.517542,0.518911,0.498972,0.495799,0.510787,0.496279,0.495904,0.504786,0.511996,0.495561,0.505717,0.502303,0.486846,0.502351,0.487068,0.494721,0.489664,0.508949,0.504202,0.50606,0.499584,0.547402,5.42465,0.503734,0.496295,0.50014,0.513528,0.504278,0.507084,0.48477,0.519531,0.490311,0.506162,0.491771,0.499329,0.495746,0.510636,0.522847,0.501761,0.513612,0.485246,0.503601,0.515249,0.492403,0.520028,0.498318,0.506651,0.038934
0.0018,0.502575,0.50818,0.487791,0.517607,0.518949,0.49908,0.495944,0.511012,0.496148,0.496133,0.505331,0.511814,0.495649,0.505749,0.502582,0.486961,0.502969,0.487131,0.494484,0.490284,0.509134,0.504344,0.506166,0.499865,0.549721,5.42075,0.505033,0.496358,0.500392,0.513472,0.504626,0.507114,0.485015,0.519368,0.490387,0.506472,0.491968,0.499563,0.495678,0.51087,0.522986,0.50089,0.513931,0.485375,0.503717,0.515932,0.492616,0.520801,0.498316,0.507165,0.0382769
0.0019,0.502809,0.508263,0.487896,0.517989,0.51945,0.499689,0.496467,0.511463,0.496049,0.496603,0.50523,0.511788,0.496183,0.506034,0.502762,0.48746,0.503025,0.486963,0.494822,0.490259,0.509195,0.504943,0.50646,0.499902,0.552731,5.41701,0.506359,0.496404,0.500429,0.513548,0.505105,0.507213,0.48567,0.519365,0.490161,0.506599,0.492155,0.50013,0.495593,0.511341,0.523226,0.501037,0.514043,0.485465,0.503967,0.515766,0.492987,0.520491,0.498485,0.507032,0.0388019
0.002,0.503204,0.508733,0.488261,0.518216,0.519696,0.499773,0.496515,0.512157,0.496257,0.496689,0.50511,0.511859,0.496727,0.506467,0.502851,0.487677,0.503092,0.487157,0.494691,0.490645,0.509448,0.505078,0.507094,0.500402,0.5555,5.41262,0.508647,0.496714,0.500671,0.514025,0.505238,0.507285,0.486024,0.519881,0.490049,0.507107,0.492359,0.500785,0.495872,0.512119,0.523789,0.501471,0.51441,0.485747,0.504166,0.516011,0.493265,0.520761,0.498407,0.507106,0.0394568
0.0021,0.503733,0.508591,0.488464,0.518349,0.520431,0.499842,0.496874,0.512554,0.4965,0.497057,0.506087,0.512247,0.496835,0.50665,0.502657,0.48757,0.50295,0.487079,0.494643,0.490591,0.50935,0.505117,0.507936,0.500523,0.557913,5.40953,0.509546,0.496843,0.500765,0.514377,0.505353,0.507411,0.486167,0.51988,0.489827,0.506974,0.492025,0.501078,0.496126,0.512993,0.523937,0.501903,0.514497,0.485668,0.504812,0.516383,0.493418,0.520806,0.498342,0.50678,0.038589
0.0022,0.504223,0.508846,0.488212,0.518207,0.520668,0.499416,0.497255,0.512924,0.496591,0.497453,0.506678,0.512673,0.496571,0.506664,0.502809,0.487854,0.503872,0.487221,0.494472,0.490592,0.509666,0.505316,0.507953,0.500757,0.560591,5.40582,0.510828,0.497397,0.50156,0.514286,0.50499,0.507355,0.486456,0.520429,0.4902,0.507148,0.492283,0.501887,0.496128,0.513474,0.524353,0.502293,0.514847,0.485599,0.505379,0.516878,0.493297,0.521079,0.498936,0.507096,0.0383689
0.0023,0.504528,0.509047,0.488603,0.518144,0.520781,0.498721,0.497564,0.512936,0.496652,0.497828,0.507046,0.512792,0.49678,0.507551,0.50279,0.488015,0.503777,0.487132,0.494524,0.490582,0.509693,0.505785,0.508068,0.500986,0.563595,5.40141,0.512238,0.497606,0.50148,0.514973,0.505086,0.507836,0.486802,0.520618,0.490304,0.506993,0.492759,0.502606,0.495885,0.514068,0.524233,0.502574,0.515205,0.485154,0.505389,0.516932,0.493251,0.520824,0.499194,0.507398,0.0395579
0.0024,0.504854,0.509187,0.488575,0.518292,0.521033,0.498608,0.497712,0.513204,0.496982,0.4986,0.507296,0.512874,0.496915,0.508198,0.503016,0.488148,0.504007,0.4873,0.494482,0.491338,0.509685,0.505942,0.508642,0.501356,0.567601,5.39768,0.513567,0.4979,0.501415,0.515308,0.505049,0.508298,0.487421,0.520015,0.490416,0.507062,0.49278,0.503095,0.495944,0.51424,0.524535,0.503089,0.515222,0.485196,0.505463,0.517101,0.493477,0.52122,0.499578,0.507246,0.039813
0.0025,0.505324,0.509388,0.488722,0.518324,0.521776,0.498933,0.498233,0.513064,0.497251,0.498723,0.507338,0.512552,0.497233,0.508893,0.503204,0.488725,0.50436,0.487702,0.494488,0.491771,0.510097,0.505876,0.509204,0.501751,0.571085,5.39248,0.514767,0.498123,0.501436,0.515626,0.504872,0.508185,0.48766,0.519904,0.490791,0.507121,0.492472,0.503564,0.495755,0.514731,0.524714,0.503233,0.515301,0.485623,0.506022,0.516942,0.493441,0.521114,0.500058,0.507091,0.038553
0.0026,0.505495,0.50992,0.488695,0.518706,0.521976,0.499019,0.498341,0.513053,0.496889,0.498918,0.507412,0.512619,0.497597,0.509342,0.503699,0.489025,0.504371,0.487963,0.494813,0.491939,0.510415,0.506144,0.509494,0.501928,0.575072,5.38756,0.516227,0.498785,0.501785,0.516096,0.504826,0.508288,0.487858,0.520012,0.490921,0.507166,0.492848,0.504387,0.495916,0.515063,0.524946,0.502943,0.515394,0.485612,0.505896,0.516983,0.493761,0.520955,0.500384,0.506996,0.038372
0.0027,0.505998,0.510319,0.488989,0.518671,0.522453,0.49898,0.498602,0.513314,0.496878,0.49883,0.50767,0.512827,0.497683,0.509653,0.50397,0.489251,0.504178,0.488312,0.495272,0.492536,0.510107,0.506016,0.510398,0.502372,0.579133,5.38316,0.517565,0.498703,0.50216,0.515796,0.504991,0.508902,0.487928,0.520075,0.491244,0.507361,0.493028,0.50416,0.496089,0.514978,0.524683,0.503158,0.51585,0.485638,0.506157,0.517335,0.493867,0.521339,0.500395,0.50696,0.0381229
0.0028,0.506173,0.510746,0.489202,0.518524,0.522578,0.499109,0.498719,0.513391,0.49722,0.499285,0.508083,0.512475,0.497792,0.509249,0.504021,0.489437,0.504553,0.48833,0.496029,0.49286,0.51056,0.506306,0.510608,0.502561,0.582976,5.37729,0.518767,0.498689,0.502452,0.515916,0.505298,0.508978,0.488186,0.520136,0.490893,0.507584,0.492768,0.504723,0.496037,0.515623,0.524492,0.503533,0.515993,0.485875,0.506437,0.518139,0.4944,0.521483,0.500531,0.50698,0.038394
0.0029,0.506621,0.511211,0.489607,0.518111,0.522831,0.499114,0.498669,0.513505,0.497731,0.49933,0.508408,0.512164,0.498103,0.509418,0.504236,0.489102,0.504478,0.488225,0.496277,0.492979,0.510942,0.506604,0.510417,0.503123,0.586915,5.37133,0.520571,0.499226,0.502804,0.516136,0.505327,0.509339,0.488634,0.520538,0.491159,0.5077,0.492639,0.505097,0.496192,0.515814,0.524467,0.50382,0.516396,0.485827,0.506781,0.518947,0.494219,0.521688,0.50069,0.506932,0.0379901
0.003,0.507116,0.511643,0.489939,0.518041,0.522972,0.49913,0.498934,0.51379,0.498337,0.499415,0.508256,0.51282,0.49828,0.509604,0.504664,0.489509,0.504629,0.488873,0.495812,0.492746,0.510893,0.50674,0.510946,0.50362,0.59113,5.36382,0.522828,0.499806,0.50321,0.516515,0.505217,0.509756,0.488345,0.520742,0.491051,0.50784,0.492639,0.505534,0.496655,0.516403,0.524628,0.503795,0.516512,0.486235,0.506634,0.519133,0.494431,0.521749,0.500743,0.506981,0.03865
0.0031,0.50758,0.512,0.490088,0.517457,0.5229,0.499012,0.499314,0.514014,0.498682,0.499508,0.508787,0.512682,0.498246,0.510304,0.505071,0.489838,0.504962,0.488653,0.495879,0.493332,0.511657,0.506718,0.511309,0.503716,0.595761,5.35846,0.524444,0.500248,0.503314,0.516602,0.505536,0.509891,0.488714,0.520685,0.491455,0.508028,0.492716,0.506008,0.496822,0.516937,0.525356,0.503838,0.516749,0.486057,0.506684,0.519242,0.49491,0.522043,0.500793,0.506979,0.037976
0.0032,0.508097,0.512113,0.490208,0.517589,0.522886,0.498544,0.500008,0.514404,0.498759,0.499583,0.509138,0.512974,0.498452,0.510569,0.505454,0.490086,0.505147,0.488689,0.495958,0.493853,0.511807,0.506632,0.511711,0.504348,0.599972,5.35331,0.526637,0.500498,0.503558,0.516707,0.505433,0.510121,0.489527,0.520694,0.491266,0.508078,0.492643,0.506348,0.496761,0.517582,0.525561,0.504049,0.517423,0.486036,0.506963,0.519523,0.495119,0.522611,0.501064,0.507149,0.0379779
0.0033,0.508525,0.512061,0.49035,0.517864,0.522929,0.498418,0.500616,0.51483,0.499024,0.499776,0.50955,0.513324,0.498541,0.510637,0.505629,0.49004,0.505556,0.488877,0.495919,0.494085,0.511953,0.507137,0.512237,0.504561,0.604863,5.34641,0.528359,0.500726,0.503834,0.517053,0.505466,0.509841,0.489964,0.520538,0.491662,0.5084,0.492551,0.50713,0.496687,0.517755,0.525671,0.504519,0.517206,0.486197,0.50721,0.51971,0.494931,0.522622,0.50118,0.507118,0.0386159
0.0034,0.50891,0.511754,0.490526,0.518134,0.523376,0.498809,0.500737,0.51525,0.499226,0.500342,0.510161,0.513317,0.498534,0.510879,0.506135,0.49045,0.506386,0.489236,0.495873,0.494618,0.512056,0.507475,0.512694,0.505485,0.609939,5.33891,0.530141,0.501165,0.504719,0.517165,0.505905,0.509984,0.49033,0.520768,0.491808,0.508625,0.492975,0.507703,0.497037,0.518448,0.526209,0.50496,0.517523,0.485934,0.507672,0.520107,0.495454,0.522483,0.501311,0.507139,0.0382559
0.0035,0.508976,0.512393,0.490805,0.517927,0.523539,0.498933,0.501391,0.515728,0.499266,0.5,0.510487,0.513751,0.498646,0.511147,0.506732,0.490789,0.506614,0.489125,0.496473,0.495217,0.512442,0.507897,0.513447,0.506006,0.614368,5.33076,0.5329,0.502094,0.504801,0.517475,0.505933,0.510404,0.490548,0.520673,0.491646,0.50869,0.492734,0.507841,0.496898,0.518495,0.526429,0.505363,0.517763,0.485939,0.508244,0.5202,0.495745,0.52312,0.50153,0.506822,0.0375071
0.0036,0.509463,0.513111,0.49122,0.518066,0.523428,0.498934,0.502042,0.516189,0.499275,0.500163,0.510922,0.514034,0.499231,0.511358,0.506864,0.490993,0.507262,0.489068,0.496503,0.495636,0.512735,0.508376,0.513711,0.506472,0.619777,5.32401,0.534271,0.50219,0.505271,0.517797,0.5063,0.510591,0.490768,0.520963,0.491933,0.508733,0.493253,0.508114,0.496537,0.51903,0.526256,0.505456,0.517864,0.486063,0.509021,0.520172,0.495621,0.523068,0.501389,0.507029,0.037961
0.0037,0.509555,0.513225,0.491301,0.518634,0.523936,0.499133,0.502324,0.51642,0.499414,0.500713,0.511158,0.514543,0.499685,0.51204,0.506974,0.491033,0.507958,0.489196,0.496464,0.49563,0.512658,0.508604,0.513972,0.50695,0.625716,5.31649,0.536909,0.502498,0.506139,0.517902,0.50603,0.511051,0.490831,0.521174,0.492348,0.509099,0.493567,0.509028,0.49664,0.519358,0.526003,0.505663,0.518258,0.486049,0.509481,0.520195,0.495567,0.523209,0.501644,0.506802,0.0386448
0.0038,0.510075,0.513601,0.492165,0.51885,0.524509,0.499598,0.502504,0.516386,0.499472,0.500928,0.511668,0.514279,0.499982,0.512381,0.50734,0.491062,0.507852,0.489355,0.496769,0.496343,0.512892,0.508727,0.514275,0.507324,0.631072,5.30841,0.539499,0.502884,0.506022,0.518069,0.506341,0.511144,0.491344,0.521582,0.49253,0.510002,0.493913,0.509182,0.496841,0.519708,0.526565,0.505962,0.518432,0.486222,0.509431,0.520584,0.495738,0.523599,0.501868,0.506586,0.0378602
0.0039,0.510131,0.514244,0.492226,0.518949,0.524959,0.499887,0.502651,0.516697,0.499732,0.501262,0.511875,0.51422,0.500685,0.512394,0.507628,0.491095,0.508693,0.489264,0.496823,0.496659,0.513671,0.509015,0.514924,0.507907,0.635748,5.3004,0.541562,0.503015,0.50614,0.518122,0.506157,0.510851,0.491906,0.521517,0.492648,0.510669,0.49374,0.509542,0.496654,0.52015,0.526974,0.506036,0.518249,0.486101,0.509807,0.52055,0.496267,0.524008,0.501924,0.506813,0.0377119
0.004,0.510075,0.514721,0.492404,0.518792,0.525157,0.500379,0.503104,0.516977,0.50021,0.50151,0.511512,0.5143,0.500917,0.512758,0.507988,0.491402,0.509057,0.489512,0.496928,0.496852,0.514009,0.50944,0.514997,0.508801,0.640871,5.29372,0.543934,0.503678,0.506351,0.519065,0.506073,0.511197,0.492341,0.521776,0.493023,0.510609,0.493764,0.509516,0.497121,0.520428,0.527044,0.506348,0.518594,0.486074,0.510061,0.520906,0.496665,0.523964,0.502202,0.506651,0.038131
0.0041,0.510563,0.515157,0.492594,0.51885,0.525621,0.500191,0.503456,0.517568,0.500535,0.501612,0.511546,0.514141,0.501203,0.513113,0.508579,0.491533,0.509337,0.4895,0.497151,0.497655,0.514413,0.509661,0.515252,0.509814,0.647083,5.28716,0.545818,0.504004,0.506937,0.518948,0.506756,0.511234,0.492452,0.521913,0.493225,0.510935,0.493934,0.509696,0.497,0.520932,0.527311,0.506529,0.518557,0.486077,0.510076,0.52097,0.497124,0.52408,0.502313,0.506616,0.037703
0.0042,0.511092,0.515406,0.492612,0.519039,0.525674,0.500807,0.503692,0.51793,0.500541,0.502136,0.512119,0.514298,0.50188,0.512957,0.508912,0.491909,0.509799,0.489863,0.49727,0.498332,0.514346,0.509946,0.5154,0.510289,0.652666,5.27835,0.547558,0.504765,0.507295,0.519039,0.507003,0.511775,0.492755,0.522193,0.49323,0.511835,0.493702,0.510384,0.496878,0.52131,0.527341,0.506819,0.519096,0.486276,0.510537,0.521767,0.497445,0.524216,0.502259,0.506859,0.0382779
0.0043,0.510995,0.516061,0.493277,0.519029,0.526303,0.50074,0.503768,0.518351,0.500557,0.502943,0.512275,0.514377,0.501832,0.513255,0.508743,0.492266,0.50981,0.490235,0.49758,0.498739,0.51439,0.50986,0.515652,0.510854,0.658299,5.2697,0.54971,0.504612,0.507569,0.519801,0.507196,0.51184,0.492805,0.522597,0.493719,0.51208,0.493509,0.510906,0.49721,0.521701,0.527434,0.507195,0.519473,0.486676,0.510768,0.521807,0.498184,0.524913,0.502628,0.506873,0.0382409
0.0044,0.511462,0.516847,0.493539,0.519043,0.526574,0.500397,0.503872,0.518282,0.501111,0.503138,0.512431,0.514489,0.501874,0.513363,0.509194,0.492552,0.510138,0.490514,0.498152,0.498752,0.514666,0.510011,0.516396,0.511742,0.664001,5.26194,0.55205,0.505555,0.507858,0.519542,0.507554,0.512446,0.493182,0.522627,0.494086,0.512736,0.493774,0.511708,0.497359,0.522213,0.528004,0.507253,0.519724,0.486673,0.511834,0.522154,0.498161,0.52507,0.503004,0.506856,0.038193
0.0045,0.51171,0.517147,0.49391,0.519335,0.527117,0.500384,0.504227,0.518421,0.501406,0.503744,0.51289,0.514662,0.502018,0.513532,0.509629,0.493104,0.510399,0.490625,0.498918,0.498866,0.514776,0.510412,0.517086,0.512446,0.670657,5.25376,0.554796,0.505887,0.508253,0.519603,0.50739,0.512946,0.493454,0.522835,0.494342,0.513435,0.494175,0.512409,0.49732,0.522415,0.527604,0.507257,0.519726,0.487047,0.512208,0.522008,0.498691,0.525307,0.502521,0.506927,0.0381591
0.0046,0.512367,0.517503,0.494067,0.519179,0.527313,0.500754,0.504497,0.518929,0.50168,0.504364,0.513068,0.514424,0.502086,0.514194,0.509842,0.493327,0.510867,0.490667,0.499053,0.499235,0.514719,0.510803,0.517711,0.51298,0.676112,5.24482,0.557073,0.506622,0.508249,0.519674,0.507568,0.513631,0.493534,0.522771,0.494519,0.513484,0.494645,0.512659,0.497269,0.522919,0.528018,0.507634,0.520349,0.487132,0.512287,0.522673,0.499157,0.525546,0.503039,0.507324,0.0382121
0.0047,0.512604,0.517893,0.494254,0.519884,0.527954,0.500521,0.504804,0.519238,0.501401,0.504808,0.513456,0.514487,0.502752,0.514975,0.510558,0.493527,0.511136,0.490781,0.499237,0.499327,0.514586,0.511281,0.517966,0.513688,0.682443,5.23662,0.559239,0.506454,0.508407,0.519865,0.507824,0.513585,0.494182,0.52313,0.494749,0.51365,0.494894,0.513155,0.49737,0.52345,0.528436,0.507798,0.520457,0.486978,0.512445,0.522898,0.49999,0.525601,0.503016,0.50741,0.0383351
0.0048,0.513094,0.518225,0.494323,0.520087,0.528271,0.500476,0.50531,0.519189,0.501581,0.505339,0.513687,0.514838,0.502792,0.51552,0.510703,0.494019,0.51144,0.491087,0.499836,0.499442,0.514546,0.512034,0.518156,0.514253,0.68892,5.22654,0.561192,0.507324,0.508568,0.520276,0.507984,0.513821,0.494909,0.523046,0.494967,0.513781,0.495454,0.513876,0.497419,0.523601,0.528716,0.507824,0.52069,0.487328,0.512626,0.522983,0.500122,0.525517,0.502929,0.507582,0.0382018
0.0049,0.513291,0.518783,0.494598,0.520207,0.528388,0.50057,0.505634,0.518924,0.502093,0.505459,0.513787,0.5146,0.50314,0.51572,0.511556,0.494811,0.5119,0.491429,0.500212,0.499845,0.514586,0.51223,0.518627,0.514822,0.696253,5.21816,0.563839,0.507731,0.509015,0.520298,0.508309,0.51398,0.49552,0.523654,0.495189,0.514202,0.496243,0.514579,0.497524,0.524176,0.529104,0.507669,0.521429,0.48786,0.513096,0.523482,0.500598,0.525717,0.503283,0.50777,0.0378702
0.005,0.514016,0.519097,0.495142,0.520743,0.528755,0.500956,0.506344,0.519494,0.502329,0.505943,0.514432,0.515167,0.503661,0.515939,0.512116,0.495285,0.512503,0.491572,0.500661,0.500124,0.515186,0.512815,0.519087,0.515218,0.702299,5.20924,0.566221,0.508814,0.509253,0.520794,0.508952,0.514445,0.496313,0.523801,0.495594,0.514171,0.496952,0.514715,0.497649,0.524665,0.529447,0.507797,0.521166,0.488051,0.513307,0.523808,0.500534,0.525942,0.503302,0.507395,0.038507
0.0051,0.514957,0.519695,0.495527,0.520811,0.528865,0.500917,0.507069,0.51989,0.502317,0.506013,0.515013,0.515517,0.503947,0.516605,0.51275,0.495494,0.512657,0.491632,0.500672,0.500831,0.515588,0.512903,0.519668,0.51608,0.708846,5.20094,0.56893,0.509278,0.509687,0.521136,0.509321,0.514831,0.496813,0.524331,0.495678,0.514263,0.497097,0.515321,0.497505,0.524636,0.529566,0.508212,0.522069,0.488504,0.513995,0.524073,0.500759,0.526208,0.503562,0.507405,0.0379939
0.0052,0.515204,0.519635,0.495543,0.521009,0.529504,0.501177,0.507258,0.519939,0.501991,0.506506,0.515316,0.515965,0.504594,0.516735,0.51304,0.495826,0.512762,0.492299,0.501089,0.501137,0.515984,0.512771,0.5198,0.516875,0.715612,5.19273,0.571817,0.509604,0.510327,0.521263,0.509646,0.515386,0.496959,0.524324,0.496058,0.514606,0.49722,0.515636,0.497415,0.525175,0.529929,0.50841,0.522224,0.488918,0.514482,0.524345,0.501197,0.526538,0.503621,0.507627,0.038166
