t,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,walltime
0.0011,0.501751,0.50649,0.483087,0.513592,0.518834,0.493191,0.498465,0.507414,0.493335,0.497178,0.505653,0.510744,0.495124,0.506219,0.49966,0.482792,0.501942,0.48685,0.493657,0.488867,0.507208,0.503624,0.50466,0.497686,0.582819,5.34599,0.553503,0.49633,0.50014,0.509804,0.500256,0.504268,0.483885,0.517493,0.487844,0.504234,0.492464,0.501071,0.49037,0.511188,0.519378,0.504855,0.511154,0.482211,0.503079,0.512356,0.490416,0.518499,0.499228,0.503465,0.0836658
0.0012,0.50184,0.506728,0.483042,0.51344,0.519234,0.492821,0.49911,0.507296,0.493204,0.497508,0.505898,0.510605,0.495405,0.506513,0.499679,0.482694,0.502022,0.487016,0.493686,0.489145,0.507221,0.503808,0.504896,0.497834,0.593857,5.32444,0.564791,0.496807,0.500331,0.50988,0.500102,0.504295,0.484156,0.517495,0.487903,0.504323,0.492651,0.501637,0.489717,0.511713,0.51915,0.505341,0.511219,0.482172,0.503462,0.512224,0.490454,0.518515,0.499613,0.503331,0.0835938
0.0013,0.501932,0.506958,0.483014,0.513279,0.519627,0.492456,0.499758,0.507176,0.493069,0.497846,0.506141,0.510458,0.495693,0.5068,0.499697,0.482604,0.502098,0.48718,0.493715,0.489426,0.507229,0.503995,0.505129,0.498013,0.60579,5.30104,0.576999,0.497301,0.500524,0.50995,0.499952,0.504315,0.484439,0.517488,0.487972,0.5044,0.492842,0.502206,0.489067,0.512237,0.518917,0.505836,0.51127,0.482146,0.503843,0.512082,0.490505,0.51852,0.500005,0.503194,0.083746
0.0014,0.502025,0.507178,0.483002,0.513111,0.520011,0.492098,0.500407,0.507054,0.49293,0.498192,0.506382,0.510303,0.495995,0.50708,0.499712,0.482523,0.50217,0.487344,0.493744,0.489712,0.507231,0.504187,0.505359,0.498227,0.618604,5.27579,0.590113,0.497818,0.50072,0.510013,0.499805,0.504326,0.484735,0.517472,0.488052,0.504465,0.493036,0.502777,0.488419,0.512764,0.518677,0.50634,0.511307,0.482133,0.504222,0.51193,0.49057,0.518512,0.500405,0.503055,0.0835211
0.0015,0.502121,0.507388,0.483007,0.512935,0.520387,0.491747,0.501057,0.50693,0.492789,0.498545,0.506621,0.510141,0.496308,0.507352,0.499725,0.482451,0.502235,0.487507,0.493773,0.49,0.507228,0.504383,0.505586,0.498481,0.632284,5.24872,0.604119,0.49836,0.500917,0.510069,0.499662,0.50433,0.485044,0.517448,0.488144,0.504518,0.493233,0.50335,0.487774,0.513291,0.51843,0.506851,0.511329,0.482134,0.504599,0.511771,0.490648,0.518492,0.500812,0.502913,0.083715
0.0016,0.502219,0.50759,0.483029,0.512752,0.520754,0.491404,0.501707,0.506804,0.492644,0.498905,0.506859,0.509972,0.496631,0.507617,0.499736,0.482387,0.5023,0.487668,0.493802,0.490292,0.50722,0.504584,0.50581,0.498777,0.646815,5.21986,0.619002,0.498932,0.501117,0.51012,0.499523,0.504327,0.485366,0.517414,0.488246,0.504559,0.493432,0.503925,0.487133,0.513818,0.518176,0.50737,0.511337,0.48215,0.504974,0.511604,0.49074,0.518461,0.501226,0.502763,0.0839019
0.0017,0.502318,0.507783,0.483067,0.512562,0.521112,0.491068,0.502358,0.506677,0.492497,0.499273,0.507094,0.509795,0.496964,0.507875,0.499745,0.482333,0.502361,0.487828,0.493831,0.490587,0.50721,0.504789,0.50603,0.499121,0.662179,5.18922,0.634744,0.499536,0.501319,0.510163,0.499387,0.504315,0.4857,0.517371,0.488359,0.504588,0.493635,0.504501,0.486497,0.514344,0.517916,0.507897,0.511331,0.482179,0.505345,0.51143,0.490844,0.518417,0.501647,0.502618,0.083797
0.0018,0.50242,0.507966,0.483121,0.512365,0.521461,0.49074,0.503008,0.506548,0.492347,0.499649,0.507326,0.509613,0.497307,0.508125,0.499752,0.482288,0.502418,0.487987,0.493861,0.490884,0.507192,0.505,0.506252,0.499517,0.678359,5.15684,0.651328,0.500179,0.501524,0.510201,0.499255,0.504296,0.486047,0.51732,0.488484,0.504605,0.493841,0.505078,0.485865,0.514869,0.51765,0.508431,0.511312,0.482222,0.505713,0.511248,0.490962,0.518362,0.502074,0.502471,0.084502
0.0019,0.502524,0.508139,0.483192,0.512161,0.5218,0.490421,0.503658,0.506419,0.492194,0.500031,0.507556,0.509426,0.497659,0.508367,0.499757,0.482252,0.502471,0.488145,0.493892,0.491185,0.507169,0.505215,0.506465,0.499969,0.695335,5.12275,0.668735,0.500863,0.50173,0.510232,0.499127,0.504269,0.486407,0.51726,0.48862,0.504611,0.49405,0.505656,0.485239,0.515392,0.51738,0.508971,0.511279,0.482279,0.506077,0.511059,0.491093,0.518295,0.502508,0.502323,0.085032
0.002,0.502631,0.508304,0.483279,0.511951,0.522128,0.490111,0.504306,0.506288,0.492039,0.50042,0.507784,0.509233,0.49802,0.508602,0.499759,0.482226,0.502521,0.4883,0.493924,0.491487,0.507142,0.505435,0.506674,0.500484,0.713088,5.08696,0.686945,0.501594,0.501938,0.510257,0.499003,0.504235,0.486779,0.517191,0.488766,0.504605,0.494263,0.506234,0.48462,0.515912,0.517104,0.509518,0.511233,0.48235,0.506438,0.510863,0.491236,0.518217,0.502947,0.502173,0.083734
0.0021,0.502739,0.508459,0.483382,0.511735,0.522447,0.489811,0.504952,0.506156,0.491882,0.500816,0.508008,0.509035,0.498391,0.50883,0.49976,0.48221,0.502566,0.488454,0.493956,0.491792,0.50711,0.505661,0.506879,0.501065,0.731597,5.04953,0.705938,0.502376,0.502149,0.510277,0.498883,0.504193,0.487162,0.517114,0.488924,0.504588,0.494477,0.506812,0.484007,0.516429,0.516824,0.51007,0.511174,0.482435,0.506794,0.51066,0.491392,0.518128,0.503393,0.502022,0.083895
0.0022,0.50285,0.508604,0.483501,0.511513,0.522754,0.489521,0.505596,0.506024,0.491724,0.501218,0.50823,0.508832,0.498771,0.50905,0.499759,0.482202,0.502608,0.488607,0.493991,0.492099,0.507073,0.505892,0.507079,0.501711,0.75084,5.01047,0.725691,0.503216,0.502362,0.510291,0.498767,0.504143,0.487558,0.517028,0.489093,0.504559,0.494694,0.507389,0.483402,0.516943,0.51654,0.510627,0.511102,0.482535,0.507146,0.510452,0.491561,0.518028,0.503843,0.501869,0.08374
0.0023,0.502963,0.508741,0.483636,0.511285,0.523051,0.489241,0.506238,0.505891,0.491563,0.501626,0.508448,0.508625,0.499159,0.509265,0.499755,0.482205,0.502646,0.488757,0.494026,0.492408,0.507033,0.506127,0.507275,0.502443,0.770795,4.96983,0.746183,0.504117,0.502577,0.510299,0.498655,0.504087,0.487966,0.516933,0.489274,0.504519,0.494914,0.507966,0.482805,0.517453,0.516253,0.51119,0.511017,0.482648,0.507493,0.510237,0.491743,0.517917,0.504299,0.501716,0.0838251
0.0024,0.503078,0.508868,0.483787,0.511052,0.52334,0.488972,0.506876,0.505758,0.491401,0.502041,0.508664,0.508413,0.499556,0.50947,0.49975,0.482217,0.502679,0.488905,0.494064,0.492718,0.506987,0.506369,0.507467,0.503258,0.791438,4.92763,0.76739,0.505086,0.502794,0.510301,0.498546,0.504023,0.488385,0.51683,0.489465,0.504468,0.495136,0.508541,0.482216,0.517958,0.515962,0.511757,0.510921,0.482777,0.507835,0.510017,0.491936,0.517795,0.50476,0.501562,0.0837641
0.0025,0.503195,0.508985,0.483948,0.510814,0.523613,0.488714,0.50751,0.505625,0.491238,0.502461,0.508875,0.508198,0.499961,0.509668,0.499742,0.48224,0.502709,0.489052,0.494103,0.493029,0.506938,0.506615,0.507654,0.504163,0.812745,4.88392,0.789287,0.506128,0.503013,0.510299,0.498442,0.503951,0.488815,0.516719,0.489667,0.504406,0.49536,0.509115,0.481637,0.518458,0.515669,0.512328,0.510812,0.482919,0.508171,0.509792,0.492142,0.517663,0.505225,0.501407,0.083617
0.0026,0.503314,0.509093,0.48413,0.510571,0.523876,0.488468,0.508141,0.505492,0.491074,0.502886,0.509084,0.50798,0.500373,0.509858,0.499733,0.482272,0.502735,0.489196,0.494145,0.493342,0.506885,0.506867,0.507837,0.505163,0.834691,4.83873,0.811849,0.507249,0.503235,0.510291,0.498342,0.503873,0.489257,0.516599,0.48988,0.504334,0.495587,0.509687,0.481068,0.518953,0.515374,0.512903,0.510693,0.483076,0.508502,0.509562,0.49236,0.517521,0.505694,0.501251,0.0836029
0.0027,0.503436,0.509192,0.484327,0.510323,0.524126,0.488233,0.508767,0.505358,0.49091,0.503317,0.509288,0.507758,0.500793,0.510041,0.499721,0.482314,0.502757,0.489338,0.494188,0.493655,0.506828,0.507124,0.508016,0.506264,0.85725,4.7921,0.83505,0.508455,0.503459,0.510278,0.498246,0.503788,0.48971,0.516471,0.490104,0.504251,0.495816,0.510257,0.480509,0.519441,0.515077,0.513481,0.510561,0.483247,0.508826,0.509328,0.492589,0.517369,0.506167,0.501095,0.0834761
0.0028,0.503559,0.509282,0.484539,0.510071,0.524363,0.488011,0.509387,0.505225,0.490745,0.503753,0.509489,0.507534,0.501221,0.510216,0.499708,0.482366,0.502775,0.489477,0.494235,0.493969,0.506767,0.507387,0.508191,0.507473,0.880396,4.74408,0.858864,0.509752,0.503685,0.51026,0.498153,0.503696,0.490173,0.516336,0.490339,0.504158,0.496047,0.510825,0.479961,0.519923,0.51478,0.514062,0.510419,0.483432,0.509144,0.509089,0.49283,0.517208,0.506642,0.500939,0.0838969
0.0029,0.503685,0.509363,0.484766,0.509815,0.524589,0.487802,0.510003,0.505093,0.490579,0.504195,0.509686,0.507307,0.501655,0.510384,0.499693,0.482428,0.502789,0.489614,0.494283,0.494283,0.506702,0.507655,0.508361,0.508795,0.9041,4.6947,0.883263,0.511147,0.503915,0.510237,0.498065,0.503597,0.490647,0.516192,0.490584,0.504055,0.49628,0.51139,0.479425,0.520398,0.514482,0.514645,0.510265,0.483631,0.509456,0.508847,0.493082,0.51703,0.507118,0.500783,0.0835729
0.003,0.503812,0.509435,0.485008,0.509556,0.524801,0.487606,0.510613,0.504961,0.490414,0.50464,0.509879,0.507079,0.502096,0.510545,0.499676,0.4825,0.5028,0.489749,0.494335,0.494598,0.506635,0.50793,0.508528,0.510238,0.928336,4.64401,0.908219,0.512645,0.504147,0.51021,0.497981,0.503492,0.491131,0.516041,0.49084,0.503942,0.496515,0.511952,0.478901,0.520866,0.514183,0.515229,0.510102,0.483845,0.509761,0.508601,0.493345,0.516849,0.507601,0.500626,0.0838308
0.0031,0.503942,0.509498,0.485264,0.509293,0.525001,0.487423,0.511216,0.504829,0.49025,0.505091,0.510068,0.506849,0.502543,0.5107,0.499657,0.482582,0.502806,0.48988,0.494389,0.494912,0.506564,0.508209,0.508691,0.511807,0.953075,4.59205,0.933703,0.514253,0.504382,0.510178,0.4979,0.50338,0.491625,0.515882,0.491106,0.50382,0.496751,0.512511,0.478389,0.521325,0.513878,0.515815,0.509928,0.484072,0.510058,0.508353,0.493619,0.51666,0.508086,0.50047,0.083642
0.0032,0.504074,0.509553,0.485534,0.509027,0.525187,0.487253,0.511813,0.504698,0.490085,0.505545,0.510253,0.506618,0.502996,0.510847,0.499636,0.482673,0.502809,0.490009,0.494447,0.495226,0.50649,0.508497,0.508851,0.513509,0.978287,4.53886,0.959686,0.515977,0.50462,0.510142,0.497823,0.503262,0.492129,0.515716,0.491382,0.503688,0.49699,0.513066,0.477891,0.521776,0.51358,0.516402,0.509745,0.484314,0.510349,0.508101,0.493904,0.516463,0.508574,0.500315,0.083473
0.0033,0.504208,0.509598,0.485817,0.508758,0.52536,0.487097,0.512402,0.504568,0.489922,0.506003,0.510433,0.506387,0.503455,0.510986,0.499614,0.482775,0.502807,0.490136,0.494508,0.495539,0.506413,0.508788,0.509008,0.51535,1.00394,4.4845,0.986137,0.517825,0.504862,0.510102,0.497751,0.503137,0.492642,0.515542,0.491668,0.503548,0.497229,0.513617,0.477406,0.522214,0.513284,0.516989,0.509553,0.484569,0.510631,0.507847,0.494199,0.516257,0.509063,0.500159,0.0836248
0.0034,0.504344,0.509635,0.486115,0.508487,0.52552,0.486956,0.512984,0.504439,0.48976,0.506464,0.51061,0.506155,0.503919,0.511119,0.49959,0.482887,0.502802,0.490259,0.494572,0.495852,0.506338,0.509084,0.509163,0.517337,1.03001,4.42901,1.01303,0.519802,0.505108,0.510059,0.497682,0.503007,0.493165,0.515362,0.491964,0.503399,0.49747,0.514164,0.476936,0.522646,0.512989,0.517576,0.509352,0.484837,0.510906,0.507592,0.494504,0.516043,0.509553,0.500005,0.083586
0.0035,0.504481,0.509664,0.486425,0.508213,0.525666,0.486829,0.513559,0.504311,0.489599,0.506929,0.510781,0.505923,0.504388,0.511246,0.499564,0.483009,0.502794,0.49038,0.49464,0.496163,0.506256,0.509386,0.509315,0.519477,1.05646,4.37243,1.04032,0.521916,0.505358,0.510011,0.497616,0.502871,0.493696,0.515175,0.492269,0.503242,0.497712,0.514706,0.47648,0.523069,0.512696,0.518162,0.509142,0.48512,0.511173,0.507335,0.494818,0.515821,0.510045,0.499851,0.0834651
0.0036,0.504621,0.509685,0.486749,0.507937,0.525797,0.486716,0.514125,0.504185,0.489441,0.507397,0.510948,0.505691,0.504861,0.511365,0.499537,0.483141,0.502781,0.490497,0.494712,0.496473,0.506173,0.509693,0.509466,0.521775,1.08327,4.31482,1.068,0.524173,0.505613,0.50996,0.497555,0.50273,0.494236,0.514981,0.492584,0.503076,0.497955,0.515244,0.47604,0.523481,0.512406,0.518747,0.508925,0.485415,0.511431,0.507076,0.495142,0.515592,0.510537,0.499698,0.0835481
0.0037,0.504762,0.509697,0.487085,0.50766,0.525915,0.486619,0.514682,0.504068,0.489284,0.507867,0.511111,0.505461,0.505339,0.511478,0.499508,0.483282,0.502765,0.490612,0.494787,0.496782,0.506087,0.510005,0.509615,0.524239,1.11039,4.25623,1.09601,0.52658,0.505873,0.509906,0.497497,0.502583,0.494784,0.514781,0.492908,0.502903,0.498198,0.515777,0.475615,0.523882,0.512119,0.51933,0.508699,0.485724,0.511681,0.506817,0.495474,0.515356,0.511031,0.499546,0.0835259
0.0038,0.504905,0.509702,0.487433,0.507382,0.52602,0.486534,0.515231,0.503944,0.489129,0.50834,0.511268,0.505231,0.505821,0.511584,0.499478,0.483433,0.502746,0.490723,0.494866,0.497088,0.506,0.510323,0.509765,0.52688,1.1378,4.1967,1.12434,0.529143,0.506138,0.509849,0.497443,0.50243,0.495341,0.514575,0.493241,0.502723,0.498443,0.516304,0.475207,0.524273,0.511835,0.519912,0.508467,0.486046,0.511922,0.506558,0.495816,0.515114,0.511524,0.499396,0.083884
0.0039,0.505049,0.509699,0.487794,0.507102,0.52611,0.486466,0.515771,0.503821,0.488978,0.508815,0.511421,0.505003,0.506305,0.511685,0.499446,0.483594,0.502722,0.490832,0.49495,0.497393,0.505911,0.510646,0.509914,0.529695,1.16547,4.13628,1.15294,0.53187,0.506409,0.509789,0.497392,0.502273,0.495905,0.514364,0.493582,0.502535,0.498687,0.516826,0.474815,0.524651,0.511554,0.520491,0.508228,0.486381,0.512154,0.506298,0.496166,0.514865,0.512017,0.499247,0.0838821
0.004,0.505196,0.509689,0.488165,0.506822,0.526185,0.486417,0.516301,0.5037,0.488829,0.509291,0.511569,0.504777,0.506793,0.511779,0.499413,0.483765,0.502696,0.490937,0.495038,0.497695,0.505821,0.510974,0.510065,0.532694,1.19336,4.07503,1.18179,0.534766,0.506686,0.509726,0.497345,0.502111,0.496476,0.514146,0.493932,0.502341,0.498932,0.517342,0.47444,0.525018,0.511278,0.521066,0.507982,0.486729,0.512378,0.50604,0.496524,0.51461,0.51251,0.4991,0.083833
0.0041,0.505343,0.509671,0.488551,0.506542,0.526247,0.48638,0.516821,0.503581,0.488683,0.509769,0.511713,0.504554,0.507284,0.511866,0.499379,0.483945,0.502665,0.491039,0.49513,0.497995,0.505729,0.511308,0.510217,0.535884,1.22144,4.013,1.21085,0.537839,0.506971,0.509661,0.497301,0.501944,0.497055,0.513923,0.49429,0.502141,0.499177,0.517853,0.474082,0.525373,0.511007,0.521639,0.50773,0.487089,0.512591,0.505782,0.49689,0.514356,0.513001,0.498954,0.0836749
0.0042,0.505493,0.509647,0.488945,0.506261,0.526294,0.48636,0.517331,0.503463,0.488541,0.510248,0.511851,0.504333,0.507777,0.511948,0.499344,0.484134,0.502632,0.491137,0.495227,0.498292,0.505637,0.511646,0.510371,0.539271,1.24968,3.95024,1.24009,0.541095,0.507264,0.509594,0.497261,0.501773,0.49764,0.513696,0.494656,0.501935,0.499422,0.518357,0.473743,0.525715,0.51074,0.522205,0.507471,0.487461,0.512796,0.505524,0.497263,0.51409,0.513492,0.49881,0.083941
0.0043,0.505642,0.509616,0.48935,0.50598,0.526326,0.486355,0.517831,0.503348,0.488403,0.510727,0.511985,0.504115,0.508272,0.512025,0.499307,0.484333,0.502595,0.491233,0.495328,0.498586,0.505544,0.51199,0.51053,0.542862,1.27804,3.8868,1.26947,0.54454,0.507565,0.509524,0.497223,0.501597,0.498231,0.513463,0.49503,0.501723,0.499666,0.518854,0.473421,0.52604,0.510479,0.522769,0.507209,0.487845,0.51299,0.505269,0.497643,0.513819,0.51398,0.498669,0.083945
0.0044,0.505794,0.509578,0.489764,0.5057,0.526344,0.486366,0.518319,0.503234,0.488269,0.511207,0.512113,0.503901,0.508768,0.512095,0.49927,0.484541,0.502559,0.491325,0.495434,0.498876,0.505451,0.512338,0.510693,0.546663,1.30649,3.82274,1.29897,0.54818,0.507875,0.509453,0.49719,0.501417,0.498829,0.513226,0.49541,0.501506,0.49991,0.519346,0.473118,0.526355,0.510224,0.523328,0.506942,0.488241,0.513175,0.505015,0.49803,0.513544,0.514467,0.498529,0.083832
0.0045,0.505947,0.509533,0.490188,0.505421,0.526356,0.486394,0.518797,0.503122,0.488139,0.511687,0.512236,0.503691,0.509265,0.51216,0.499231,0.484759,0.502516,0.491414,0.495545,0.499163,0.505358,0.512691,0.510861,0.550678,1.33501,3.75811,1.32854,0.552023,0.508195,0.50938,0.497159,0.501234,0.499432,0.512984,0.495798,0.501284,0.500153,0.51983,0.472834,0.526657,0.509975,0.523882,0.506671,0.488649,0.51335,0.504764,0.498424,0.513264,0.514951,0.498392,0.0837181
0.0046,0.506102,0.509483,0.490622,0.505142,0.526345,0.486437,0.519263,0.502997,0.488014,0.512167,0.512355,0.503484,0.509763,0.51222,0.499192,0.484985,0.502469,0.491499,0.495661,0.499446,0.505265,0.513049,0.511036,0.554914,1.36354,3.69296,1.35815,0.556074,0.508526,0.509306,0.497131,0.501047,0.500041,0.512739,0.496192,0.501058,0.500396,0.520307,0.472569,0.526945,0.509743,0.52443,0.506397,0.489068,0.513515,0.504515,0.498823,0.51298,0.515432,0.498257,0.0838351
0.0047,0.506258,0.509427,0.491064,0.504865,0.52632,0.486497,0.519719,0.502889,0.487894,0.512646,0.512468,0.503278,0.510262,0.512274,0.499152,0.48522,0.50242,0.491581,0.495782,0.499726,0.505173,0.513412,0.511219,0.559377,1.39206,3.62735,1.38776,0.560339,0.508869,0.509231,0.497106,0.500856,0.500654,0.51249,0.496592,0.500828,0.500637,0.520777,0.472324,0.527219,0.509508,0.524972,0.506119,0.489497,0.51367,0.504269,0.499228,0.512693,0.515911,0.498126,0.0836232
0.0048,0.506414,0.509365,0.491515,0.50459,0.52628,0.486573,0.520162,0.502783,0.48778,0.513124,0.512576,0.503081,0.51076,0.512324,0.499111,0.485464,0.502367,0.49166,0.495908,0.500001,0.505081,0.513779,0.511411,0.564072,1.42054,3.56134,1.41736,0.564824,0.509225,0.509155,0.497084,0.500663,0.501272,0.512238,0.496999,0.500594,0.500876,0.52124,0.472099,0.527476,0.509279,0.525507,0.505838,0.489938,0.513815,0.504027,0.499639,0.512403,0.516386,0.497996,0.0836072
0.0049,0.506572,0.509298,0.491974,0.504316,0.526226,0.486665,0.520594,0.502679,0.487671,0.513602,0.512679,0.50289,0.511258,0.512368,0.499069,0.485716,0.502312,0.491735,0.496039,0.500272,0.50499,0.51415,0.511614,0.569003,1.44894,3.49496,1.44689,0.569534,0.509595,0.509078,0.497065,0.500466,0.501895,0.511983,0.497411,0.500358,0.501115,0.521696,0.471895,0.527721,0.509058,0.526035,0.505555,0.490379,0.513949,0.503788,0.500054,0.51211,0.516857,0.49787,0.0835431
0.005,0.506731,0.509225,0.49244,0.504045,0.526157,0.486773,0.521013,0.502578,0.487568,0.514077,0.512777,0.502704,0.511755,0.512408,0.499027,0.485977,0.502254,0.491807,0.496175,0.500538,0.5049,0.514526,0.511828,0.574177,1.47723,3.42829,1.47632,0.574476,0.50998,0.509002,0.497049,0.500267,0.502521,0.511725,0.497828,0.500118,0.501351,0.522143,0.47171,0.52795,0.508844,0.526556,0.505269,0.49084,0.514073,0.503554,0.500474,0.511815,0.517324,0.497747,0.083744
0.0051,0.50689,0.509149,0.492913,0.503776,0.526074,0.486898,0.52142,0.502479,0.487471,0.514551,0.51287,0.502524,0.51225,0.512444,0.498984,0.486246,0.502193,0.491876,0.496316,0.500799,0.504812,0.514906,0.512056,0.579598,1.50537,3.36137,1.50563,0.579654,0.510381,0.508924,0.497036,0.500065,0.503151,0.511464,0.49825,0.499877,0.501585,0.522583,0.471546,0.528165,0.508639,0.527069,0.504983,0.49131,0.514186,0.503324,0.500897,0.511517,0.517786,0.497627,0.083791
0.0052,0.507051,0.509067,0.493394,0.50351,0.525976,0.487039,0.521814,0.502382,0.487381,0.51502,0.512958,0.50235,0.512744,0.512475,0.498942,0.486523,0.502129,0.491942,0.496462,0.501056,0.504725,0.51529,0.512299,0.58527,1.53334,3.29426,1.53478,0.585073,0.5108,0.508847,0.497025,0.499861,0.503784,0.511202,0.498677,0.499633,0.501818,0.523015,0.471403,0.528363,0.508443,0.527573,0.504695,0.49179,0.514289,0.503098,0.501325,0.511218,0.518244,0.497511,0.0838909
