t,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,walltime
0.0133,0.522396,0.489358,0.521507,0.50251,0.477364,0.488393,0.450615,0.530516,0.483127,0.595578,0.593722,0.512397,0.479433,0.581143,0.510493,0.491302,0.51182,0.468985,0.494437,0.5292,0.516568,0.524397,0.89554,1.64774,1.47549,0.613821,1.42285,1.69758,0.838008,0.606496,0.488586,0.503169,0.488194,0.470203,0.464145,0.469069,0.507274,0.430735,0.509934,0.546721,0.506959,0.537703,0.485956,0.472474,0.488868,0.534875,0.502535,0.535908,0.464486,0.503897,0.0052228
0.0134,0.521748,0.490295,0.521941,0.501358,0.478729,0.487531,0.450514,0.530921,0.482706,0.597356,0.593798,0.512053,0.479362,0.582211,0.509749,0.48989,0.513378,0.467698,0.496629,0.528426,0.517404,0.527603,0.905835,1.65572,1.44763,0.627473,1.3969,1.70584,0.845447,0.610299,0.488286,0.503714,0.488566,0.469137,0.464783,0.470342,0.506915,0.430117,0.510106,0.547362,0.506676,0.537958,0.486803,0.471867,0.490077,0.534365,0.500975,0.536777,0.465038,0.50418,0.00521302
0.0135,0.521098,0.49122,0.522398,0.500195,0.480092,0.486675,0.450426,0.531293,0.482334,0.599106,0.593869,0.511698,0.479311,0.583262,0.509028,0.488461,0.514921,0.466435,0.498829,0.527631,0.518274,0.530896,0.916235,1.66327,1.41971,0.641656,1.37091,1.71366,0.852981,0.6142,0.488012,0.504241,0.488965,0.468049,0.465442,0.471601,0.506543,0.429533,0.510279,0.547966,0.506416,0.538185,0.487678,0.471255,0.491285,0.533862,0.499404,0.537642,0.465617,0.504447,0.00524092
0.0136,0.520449,0.492131,0.522879,0.499023,0.481451,0.485824,0.45035,0.53163,0.482013,0.600825,0.593934,0.511332,0.479283,0.584295,0.508333,0.487015,0.516445,0.465199,0.501035,0.526814,0.519179,0.534279,0.926737,1.67037,1.39178,0.656333,1.34492,1.72104,0.860608,0.618199,0.487764,0.504749,0.489391,0.466939,0.466122,0.472846,0.506158,0.42898,0.510454,0.548532,0.506178,0.538386,0.48858,0.470638,0.492492,0.533365,0.497821,0.538503,0.466223,0.504699,0.00522995
0.0137,0.519799,0.493028,0.523381,0.497844,0.482805,0.484982,0.450287,0.531931,0.481744,0.602511,0.593995,0.510955,0.479277,0.585311,0.507661,0.485555,0.51795,0.463992,0.503246,0.525976,0.52012,0.537754,0.937335,1.67701,1.36385,0.67147,1.31895,1.72796,0.868323,0.622297,0.487544,0.505238,0.489844,0.465808,0.466822,0.474078,0.50576,0.42846,0.510631,0.549058,0.505965,0.538558,0.48951,0.470017,0.493697,0.532873,0.496229,0.539358,0.466855,0.504936,0.00525188
0.0138,0.51915,0.49391,0.523906,0.496658,0.48415,0.484148,0.450236,0.532197,0.481529,0.604165,0.594052,0.510568,0.479293,0.586308,0.507015,0.484081,0.519433,0.462815,0.50546,0.52512,0.521097,0.541322,0.948023,1.68319,1.33596,0.687029,1.29302,1.73441,0.876124,0.626493,0.487355,0.505707,0.490322,0.464657,0.467543,0.475295,0.505351,0.427971,0.510811,0.549545,0.505777,0.538702,0.490467,0.469391,0.494899,0.532387,0.494627,0.540206,0.467513,0.505157,0.00518799
0.0139,0.518501,0.494778,0.524451,0.495469,0.485484,0.483325,0.450197,0.532426,0.481368,0.605784,0.594105,0.510171,0.479331,0.587287,0.506393,0.482594,0.520893,0.46167,0.507675,0.524246,0.522111,0.544984,0.958798,1.6889,1.30814,0.702976,1.26718,1.7404,0.884006,0.630789,0.487199,0.506156,0.490827,0.463487,0.468283,0.476498,0.504931,0.427513,0.510994,0.54999,0.505615,0.538817,0.491452,0.468762,0.496099,0.531906,0.493019,0.541047,0.468198,0.505363,0.00524521
0.014,0.517854,0.495631,0.525015,0.494278,0.486806,0.482513,0.45017,0.532618,0.481262,0.607368,0.594155,0.509764,0.479392,0.588245,0.505796,0.481097,0.522328,0.460559,0.509889,0.523355,0.523163,0.548742,0.969653,1.69412,1.28041,0.719273,1.24144,1.7459,0.891966,0.635183,0.487077,0.506584,0.491358,0.462298,0.469043,0.477685,0.5045,0.427085,0.511182,0.550394,0.505479,0.538903,0.492465,0.468129,0.497295,0.53143,0.491404,0.54188,0.46891,0.505554,0.00520992
0.0141,0.517208,0.496469,0.525599,0.493087,0.488114,0.481715,0.450154,0.532773,0.481213,0.608914,0.594201,0.509347,0.479476,0.589184,0.505223,0.479589,0.523735,0.459485,0.512102,0.522448,0.524253,0.552598,0.980583,1.69886,1.2528,0.735886,1.21584,1.75091,0.9,0.639676,0.48699,0.506992,0.491914,0.461092,0.469821,0.478856,0.50406,0.426688,0.511375,0.550755,0.505372,0.538958,0.493505,0.467493,0.498488,0.53096,0.489784,0.542704,0.469647,0.505731,0.00525403
0.0142,0.516563,0.497292,0.526202,0.491898,0.489406,0.480931,0.45015,0.53289,0.481222,0.610423,0.594245,0.50892,0.479582,0.590103,0.504675,0.478073,0.525113,0.458448,0.51431,0.521527,0.525382,0.556553,0.991582,1.7031,1.22535,0.752777,1.19039,1.75543,0.908103,0.644269,0.486942,0.507378,0.492496,0.45987,0.470616,0.480012,0.50361,0.42632,0.511574,0.551072,0.505293,0.538984,0.494572,0.466855,0.499676,0.530494,0.48816,0.543518,0.470411,0.505892,0.005198
0.0143,0.51592,0.498099,0.526822,0.490713,0.490678,0.480163,0.450157,0.532969,0.481289,0.611892,0.594286,0.508485,0.479712,0.591,0.504152,0.47655,0.526461,0.45745,0.516513,0.520593,0.526552,0.560607,1.00264,1.70685,1.19807,0.769912,1.16513,1.75945,0.916272,0.64896,0.486934,0.507743,0.493102,0.458632,0.471429,0.481151,0.503152,0.425981,0.511778,0.551345,0.505243,0.538978,0.495667,0.466214,0.500858,0.530033,0.486534,0.544322,0.471202,0.506039,0.00524402
0.0144,0.51528,0.49889,0.527458,0.489532,0.491931,0.479412,0.450174,0.53301,0.481415,0.61332,0.594324,0.50804,0.479865,0.591875,0.503653,0.47502,0.527776,0.456494,0.518708,0.519646,0.527761,0.564764,1.01376,1.71008,1.171,0.787254,1.14009,1.76296,0.924501,0.653749,0.486968,0.508086,0.493732,0.457381,0.472258,0.482273,0.502686,0.425671,0.51199,0.551573,0.505223,0.538942,0.496789,0.465571,0.502035,0.529577,0.484906,0.545114,0.472018,0.506171,0.00521898
0.0145,0.514642,0.499664,0.528111,0.488359,0.493161,0.478679,0.450203,0.533012,0.481601,0.614707,0.594361,0.507587,0.480041,0.592729,0.503179,0.473486,0.529057,0.45558,0.520894,0.518689,0.529012,0.569024,1.02493,1.71281,1.14416,0.804769,1.11529,1.76596,0.932787,0.658638,0.487045,0.508407,0.494387,0.456116,0.473103,0.483379,0.502213,0.425388,0.512209,0.551755,0.505234,0.538875,0.497938,0.464927,0.503207,0.529125,0.483278,0.545893,0.47286,0.506289,0.0052619
0.0146,0.514007,0.500423,0.528778,0.487195,0.494366,0.477965,0.450241,0.532976,0.481848,0.616052,0.594395,0.507126,0.48024,0.593561,0.502729,0.471947,0.530302,0.454711,0.52307,0.517721,0.530305,0.573387,1.03615,1.71501,1.11759,0.822422,1.09075,1.76844,0.941124,0.663624,0.487168,0.508706,0.495064,0.454839,0.473963,0.484466,0.501733,0.425133,0.512436,0.551891,0.505275,0.538776,0.499114,0.464282,0.504371,0.528677,0.481652,0.54666,0.473729,0.506392,0.00520897
0.0147,0.513375,0.501165,0.529459,0.486041,0.495545,0.477272,0.45029,0.532901,0.482155,0.617354,0.594427,0.506657,0.480463,0.594369,0.502303,0.470407,0.53151,0.453887,0.525234,0.516746,0.53164,0.577857,1.0474,1.7167,1.0913,0.840177,1.06651,1.77039,0.949507,0.668709,0.487338,0.508983,0.495764,0.453551,0.474837,0.485536,0.501248,0.424905,0.512672,0.551981,0.505348,0.538645,0.500316,0.463636,0.505529,0.528233,0.480028,0.547413,0.474622,0.506482,0.00524306
0.0148,0.512747,0.50189,0.530154,0.4849,0.496697,0.476602,0.450348,0.532787,0.482525,0.618611,0.594458,0.506181,0.480708,0.595155,0.501902,0.468865,0.532678,0.453112,0.527383,0.515763,0.533019,0.582433,1.05868,1.71786,1.06532,0.858001,1.04258,1.77182,0.957932,0.673891,0.487558,0.509238,0.496486,0.452253,0.475724,0.486589,0.500758,0.424703,0.512916,0.552023,0.505453,0.538483,0.501544,0.46299,0.506679,0.527793,0.478407,0.548151,0.475541,0.506558,0.00521016
0.0149,0.512123,0.502598,0.530861,0.483773,0.497818,0.475954,0.450416,0.532634,0.482956,0.619824,0.594487,0.505697,0.480977,0.595916,0.501525,0.467323,0.533806,0.452385,0.529517,0.514775,0.534442,0.587117,1.06999,1.7185,1.03968,0.875858,1.01899,1.77272,0.966393,0.67917,0.487829,0.50947,0.49723,0.450947,0.476625,0.487622,0.500264,0.424526,0.51317,0.552018,0.50559,0.538289,0.502797,0.462344,0.507821,0.527355,0.476792,0.548874,0.476486,0.50662,0.00525594
0.015,0.511502,0.50329,0.531579,0.482662,0.498908,0.475331,0.450492,0.532442,0.48345,0.620991,0.594515,0.505207,0.481269,0.596654,0.501172,0.465783,0.534892,0.451709,0.531634,0.513782,0.535909,0.591911,1.08131,1.7186,1.0144,0.893717,0.995765,1.77308,0.974885,0.684546,0.488153,0.509681,0.497994,0.449634,0.477537,0.488637,0.499766,0.424374,0.513435,0.551964,0.50576,0.538064,0.504076,0.4617,0.508955,0.526921,0.475182,0.549581,0.477455,0.506669,0.00523114
0.0151,0.510886,0.503964,0.532308,0.481568,0.499965,0.474733,0.450577,0.532212,0.484007,0.622111,0.594542,0.504711,0.481583,0.597368,0.500843,0.464245,0.535933,0.451085,0.533732,0.512786,0.537422,0.596814,1.09264,1.71817,0.989512,0.911544,0.972928,1.77291,0.983403,0.690018,0.488533,0.50987,0.498778,0.448315,0.47846,0.489634,0.499266,0.424246,0.513709,0.551862,0.505963,0.537807,0.50538,0.461056,0.51008,0.526489,0.473581,0.550272,0.478448,0.506705,0.00526094
0.0152,0.510274,0.504621,0.533046,0.480494,0.500986,0.474161,0.450671,0.531944,0.484626,0.623184,0.594567,0.50421,0.481921,0.598057,0.500538,0.462711,0.53693,0.450514,0.535809,0.511788,0.538981,0.601829,1.10398,1.71721,0.965028,0.929306,0.9505,1.7722,0.99194,0.695586,0.488969,0.510037,0.499582,0.446991,0.479394,0.490611,0.498763,0.424142,0.513995,0.551712,0.506199,0.537518,0.506708,0.460415,0.511195,0.52606,0.471987,0.550945,0.479466,0.506728,0.00520897
0.0153,0.509667,0.505262,0.533793,0.47944,0.501971,0.473617,0.450772,0.531637,0.485309,0.62421,0.594591,0.503703,0.482281,0.598721,0.500256,0.461182,0.53788,0.449998,0.537865,0.51079,0.540587,0.606955,1.11531,1.71571,0.940976,0.946971,0.928503,1.77095,1.00049,0.701248,0.489464,0.510182,0.500404,0.445664,0.480337,0.491569,0.498259,0.424061,0.514292,0.551513,0.506468,0.537198,0.50806,0.459776,0.512301,0.525633,0.470404,0.551601,0.480507,0.506739,0.00526786
0.0154,0.509065,0.505885,0.534547,0.478409,0.502918,0.473102,0.450881,0.531292,0.486055,0.625187,0.594614,0.503191,0.482664,0.59936,0.499998,0.459659,0.538783,0.449537,0.539898,0.509793,0.542241,0.612194,1.12662,1.71368,0.917377,0.964509,0.906959,1.76915,1.00905,0.707005,0.49002,0.510306,0.501243,0.444334,0.481289,0.492508,0.497754,0.424003,0.514601,0.551265,0.50677,0.536847,0.509435,0.45914,0.513397,0.525207,0.468832,0.552238,0.481572,0.506737,0.00522399
0.0155,0.508468,0.506491,0.535309,0.477401,0.503825,0.472616,0.450997,0.53091,0.486863,0.626115,0.594635,0.502676,0.483069,0.599974,0.499762,0.458144,0.539636,0.449134,0.541906,0.508798,0.543943,0.617548,1.13791,1.71111,0.894253,0.981887,0.885888,1.76682,1.01762,0.712855,0.490639,0.510409,0.502099,0.443004,0.482248,0.493427,0.497248,0.423966,0.514922,0.550967,0.507106,0.536465,0.510833,0.458508,0.514483,0.524783,0.467272,0.552857,0.48266,0.506723,0.00524306
0.0156,0.507876,0.507079,0.536076,0.476419,0.504691,0.47216,0.451119,0.53049,0.487735,0.626995,0.594656,0.502156,0.483496,0.600562,0.49955,0.456637,0.540439,0.448788,0.543888,0.507806,0.545694,0.623015,1.14917,1.70801,0.871623,0.999077,0.865311,1.76394,1.02617,0.718798,0.491321,0.510492,0.502972,0.441674,0.483214,0.494326,0.496744,0.42395,0.515256,0.550621,0.507475,0.536052,0.512252,0.45788,0.515557,0.52436,0.465725,0.553455,0.483771,0.506698,0.00523996
0.0157,0.50729,0.507651,0.536848,0.475463,0.505515,0.471736,0.451248,0.530034,0.48867,0.627825,0.594675,0.501634,0.483945,0.601125,0.49936,0.455139,0.54119,0.448502,0.545842,0.50682,0.547494,0.628598,1.1604,1.70437,0.849509,1.01605,0.845245,1.76053,1.03472,0.724832,0.49207,0.510554,0.503859,0.440346,0.484186,0.495206,0.496241,0.423954,0.515602,0.550225,0.507878,0.535609,0.513694,0.457256,0.51662,0.523937,0.464194,0.554034,0.484904,0.506661,0.00529194
0.0158,0.506711,0.508205,0.537624,0.474536,0.506295,0.471344,0.451383,0.529541,0.489667,0.628605,0.594693,0.50111,0.484416,0.601661,0.499193,0.453652,0.541888,0.448276,0.547768,0.505839,0.549346,0.634296,1.17158,1.7002,0.827928,1.03277,0.825709,1.75657,1.04326,0.730956,0.492887,0.510596,0.50476,0.439022,0.485163,0.496065,0.49574,0.423978,0.515961,0.549781,0.508314,0.535136,0.515155,0.456638,0.517672,0.523515,0.462678,0.554592,0.486058,0.506613,0.00523782
0.0159,0.506137,0.508742,0.538403,0.473638,0.50703,0.470986,0.451523,0.529013,0.490727,0.629335,0.594709,0.500583,0.484908,0.602171,0.499049,0.452178,0.542533,0.448111,0.549664,0.504867,0.551249,0.64011,1.1827,1.6955,0.806899,1.04922,0.806721,1.75207,1.05177,0.73717,0.493773,0.510619,0.505674,0.437702,0.486143,0.496904,0.495241,0.424021,0.516334,0.549287,0.508783,0.534634,0.516637,0.456025,0.518711,0.523092,0.461179,0.55513,0.487233,0.506554,0.00529599
0.016,0.505569,0.509262,0.539184,0.472771,0.507719,0.470661,0.451669,0.528449,0.491848,0.630016,0.594724,0.500056,0.48542,0.602656,0.498926,0.450716,0.543123,0.448008,0.551528,0.503903,0.553204,0.646041,1.19376,1.69027,0.78644,1.06537,0.788298,1.74704,1.06025,0.743472,0.494731,0.510624,0.5066,0.436389,0.487127,0.497723,0.494746,0.424083,0.516721,0.548745,0.509285,0.534102,0.518137,0.455419,0.519738,0.522669,0.459699,0.555645,0.48843,0.506484,0.00524402
0.0161,0.505008,0.509765,0.539966,0.471936,0.508361,0.47037,0.451819,0.527851,0.493031,0.630645,0.594737,0.499528,0.485953,0.603113,0.498825,0.449268,0.543657,0.447968,0.553359,0.50295,0.555212,0.652088,1.20475,1.68452,0.766566,1.08119,0.770455,1.74148,1.0687,0.749862,0.495761,0.51061,0.507537,0.435083,0.488113,0.498522,0.494255,0.424162,0.517121,0.548154,0.509819,0.533543,0.519656,0.45482,0.520752,0.522246,0.458238,0.55614,0.489646,0.506405,0.00529504
0.0162,0.504453,0.510251,0.540749,0.471135,0.508954,0.470115,0.451973,0.527219,0.494274,0.631224,0.594748,0.499,0.486507,0.603545,0.498745,0.447835,0.544135,0.447992,0.555157,0.502009,0.557274,0.658253,1.21567,1.67826,0.747294,1.09665,0.753207,1.73539,1.0771,0.756337,0.496867,0.510578,0.508484,0.433786,0.4891,0.4993,0.493769,0.424258,0.517535,0.547516,0.510385,0.532955,0.521193,0.454229,0.521753,0.521821,0.456797,0.556611,0.490881,0.506316,0.005301
0.0163,0.503905,0.51072,0.541531,0.470368,0.509497,0.469896,0.452131,0.526553,0.495578,0.631753,0.594757,0.498472,0.487079,0.60395,0.498687,0.446418,0.544555,0.448079,0.55692,0.501081,0.55939,0.664534,1.22649,1.67148,0.728639,1.11174,0.73657,1.72877,1.08546,0.762896,0.498049,0.51053,0.50944,0.4325,0.490087,0.500058,0.493288,0.424371,0.517963,0.546829,0.510982,0.532341,0.522745,0.453647,0.522741,0.521395,0.455378,0.557061,0.492135,0.506217,0.0052731
0.0164,0.503364,0.511172,0.542312,0.469637,0.509991,0.469713,0.452293,0.525856,0.496941,0.632232,0.594764,0.497947,0.487672,0.604329,0.498649,0.445019,0.544916,0.448231,0.558647,0.500168,0.561562,0.670933,1.23721,1.66419,0.710613,1.12642,0.720555,1.72163,1.09376,0.769538,0.499309,0.510466,0.510404,0.431225,0.491073,0.500795,0.492813,0.4245,0.518406,0.546096,0.511611,0.5317,0.524313,0.453073,0.523715,0.520967,0.453981,0.557487,0.493408,0.506109,0.0052669
0.0165,0.502831,0.511608,0.543091,0.468942,0.510433,0.469568,0.452457,0.525127,0.498363,0.63266,0.594768,0.497423,0.488283,0.604681,0.498632,0.443637,0.545219,0.448449,0.560337,0.499271,0.563789,0.677449,1.24783,1.65639,0.693231,1.14068,0.705176,1.71397,1.102,0.776262,0.500649,0.510387,0.511374,0.429964,0.492058,0.501512,0.492344,0.424644,0.518862,0.545315,0.51227,0.531034,0.525896,0.452509,0.524675,0.520536,0.452608,0.557891,0.494698,0.505993,0.00521994
0.0166,0.502304,0.512028,0.543866,0.468286,0.510824,0.46946,0.452624,0.524367,0.499842,0.633038,0.59477,0.496902,0.488912,0.605007,0.498636,0.442275,0.545463,0.448732,0.561989,0.498391,0.566074,0.684081,1.25834,1.6481,0.676505,1.1545,0.690445,1.7058,1.11017,0.783065,0.50207,0.510293,0.51235,0.428718,0.493039,0.502208,0.491883,0.424802,0.519333,0.544488,0.51296,0.530342,0.527493,0.451955,0.52562,0.520103,0.45126,0.558271,0.496005,0.505869,0.00526404
0.0167,0.501785,0.512431,0.544637,0.467668,0.511161,0.46939,0.452793,0.523578,0.501379,0.633366,0.594769,0.496385,0.489559,0.605306,0.498659,0.440932,0.545646,0.44908,0.563603,0.497529,0.568417,0.69083,1.26872,1.63932,0.660445,1.16784,0.676372,1.69713,1.11826,0.789947,0.503574,0.510186,0.51333,0.427488,0.494018,0.502884,0.491429,0.424974,0.519818,0.543616,0.513678,0.529627,0.529102,0.451412,0.526551,0.519668,0.449938,0.558627,0.497328,0.505736,0.00985098
0.0168,0.501273,0.512818,0.545403,0.467089,0.511446,0.469358,0.452963,0.52276,0.502971,0.633645,0.594764,0.495873,0.490223,0.605579,0.498702,0.439611,0.545768,0.449496,0.565176,0.496688,0.570818,0.697696,1.27897,1.63006,0.645063,1.1807,0.662967,1.68796,1.12628,0.796905,0.505162,0.510066,0.514313,0.426276,0.494991,0.503539,0.490984,0.42516,0.520318,0.542698,0.514425,0.528889,0.530722,0.450881,0.527466,0.519228,0.448642,0.55896,0.498666,0.505596,0.00527406
0.0169,0.500769,0.513189,0.546164,0.466551,0.511677,0.469365,0.453135,0.521915,0.504618,0.633874,0.594756,0.495365,0.490904,0.605826,0.498764,0.438311,0.54583,0.449977,0.56671,0.495868,0.573278,0.704676,1.28908,1.62032,0.630367,1.19305,0.650238,1.6783,1.1342,0.803937,0.506836,0.509935,0.515298,0.425082,0.495958,0.504174,0.490547,0.425358,0.520832,0.541737,0.5152,0.528129,0.532353,0.450363,0.528367,0.518785,0.447374,0.559269,0.500019,0.505449,0.00559282
0.017,0.500272,0.513544,0.546918,0.466055,0.511853,0.469411,0.453308,0.521042,0.506318,0.634054,0.594744,0.494863,0.4916,0.606047,0.498844,0.437033,0.54583,0.450525,0.568202,0.495071,0.575799,0.711772,1.29904,1.61012,0.616366,1.20488,0.638195,1.66815,1.14202,0.811042,0.508597,0.509794,0.516283,0.42391,0.496919,0.504789,0.49012,0.425568,0.52136,0.540732,0.516002,0.527347,0.533993,0.449857,0.529252,0.518339,0.446134,0.559553,0.501386,0.505295,0.00520802
0.0171,0.499784,0.513884,0.547665,0.4656,0.511975,0.469496,0.453481,0.520145,0.508072,0.634186,0.594728,0.494368,0.492313,0.606241,0.498944,0.435779,0.545769,0.45114,0.569652,0.494297,0.578382,0.718982,1.30884,1.59946,0.603068,1.21616,0.626843,1.65754,1.14975,0.818217,0.510447,0.509643,0.517269,0.422759,0.497873,0.505383,0.489703,0.42579,0.521901,0.539684,0.51683,0.526546,0.535641,0.449365,0.53012,0.517887,0.444924,0.559814,0.502765,0.505135,0.00521898
0.0172,0.499303,0.514208,0.548404,0.465188,0.512042,0.469621,0.453654,0.519223,0.509876,0.63427,0.594708,0.49388,0.49304,0.60641,0.499061,0.434549,0.545645,0.451821,0.57106,0.49355,0.581026,0.726305,1.31847,1.58835,0.590479,1.22689,0.61619,1.64645,1.15736,0.825461,0.512387,0.509484,0.518252,0.421632,0.498818,0.505957,0.489297,0.426023,0.522457,0.538595,0.517683,0.525725,0.537296,0.448888,0.530973,0.517432,0.443744,0.56005,0.504158,0.50497,0.00523305
0.0173,0.49883,0.514518,0.549134,0.46482,0.512054,0.469786,0.453827,0.518278,0.51173,0.634306,0.594682,0.493401,0.493781,0.606554,0.499196,0.433344,0.54546,0.452569,0.572425,0.492828,0.583733,0.73374,1.32793,1.57681,0.578605,1.23704,0.60624,1.63491,1.16485,0.832772,0.514418,0.509318,0.519233,0.420529,0.499753,0.506512,0.488901,0.426267,0.523027,0.537464,0.518561,0.524887,0.538956,0.448426,0.53181,0.516971,0.442595,0.560263,0.505561,0.504799,0.00547099
0.0174,0.498365,0.514812,0.549855,0.464495,0.51201,0.46999,0.453999,0.517311,0.513632,0.634296,0.594651,0.49293,0.494535,0.606672,0.499349,0.432165,0.545212,0.453383,0.573746,0.492135,0.586504,0.741286,1.3372,1.56483,0.56745,1.24661,0.596998,1.62292,1.17222,0.840146,0.516541,0.509146,0.520209,0.419453,0.500678,0.507046,0.488517,0.42652,0.52361,0.536294,0.519461,0.524031,0.540622,0.447979,0.532629,0.516505,0.441478,0.56045,0.506975,0.504623,0.00520992
0.0175,0.497909,0.515092,0.550565,0.464214,0.511911,0.470234,0.45417,0.516323,0.515582,0.634239,0.594615,0.492469,0.495303,0.606765,0.499518,0.431012,0.544903,0.454263,0.575023,0.49147,0.589339,0.748942,1.34628,1.55245,0.557019,1.25558,0.588467,1.61049,1.17946,0.847582,0.518759,0.50897,0.52118,0.418404,0.501591,0.50756,0.488146,0.426782,0.524206,0.535085,0.520383,0.52316,0.54229,0.447549,0.533432,0.516033,0.440394,0.560614,0.508399,0.504442,0.005198
0.0176,0.497461,0.515357,0.551264,0.463978,0.511757,0.470517,0.454339,0.515316,0.517577,0.634137,0.594572,0.492019,0.496082,0.606833,0.499704,0.429885,0.544531,0.455208,0.576256,0.490836,0.59224,0.756707,1.35516,1.53965,0.547313,1.26394,0.58065,1.59763,1.18656,0.855078,0.521071,0.508791,0.522145,0.417385,0.502492,0.508055,0.487786,0.427054,0.524815,0.533839,0.521327,0.522275,0.543961,0.447136,0.534218,0.515555,0.439343,0.560754,0.509832,0.504258,0.00549912
0.0177,0.497021,0.515608,0.551952,0.463788,0.511547,0.47084,0.454506,0.514291,0.519615,0.633989,0.594523,0.49158,0.496873,0.606876,0.499907,0.428787,0.544098,0.456218,0.577444,0.490234,0.595208,0.764578,1.36382,1.52647,0.538335,1.27168,0.573547,1.58436,1.19352,0.86263,0.52348,0.508609,0.523101,0.416395,0.50338,0.50853,0.48744,0.427333,0.525437,0.532556,0.52229,0.521377,0.545632,0.446742,0.534986,0.515071,0.438326,0.560869,0.511272,0.504069,0.00524211
0.0178,0.496589,0.515845,0.552627,0.463642,0.511282,0.471203,0.454672,0.513249,0.521696,0.633798,0.594467,0.491154,0.497674,0.606896,0.500125,0.427716,0.543603,0.457293,0.578587,0.489665,0.598242,0.772555,1.37227,1.5129,0.530086,1.27879,0.56716,1.57069,1.20032,0.870237,0.525985,0.508427,0.524049,0.415437,0.504254,0.508986,0.487107,0.427621,0.526071,0.531238,0.523271,0.520467,0.547302,0.446365,0.535737,0.514581,0.437345,0.560961,0.51272,0.503878,0.00524902
0.0179,0.496166,0.516069,0.55329,0.463542,0.510962,0.471605,0.454834,0.512192,0.523817,0.633564,0.594403,0.49074,0.498485,0.606891,0.500358,0.426674,0.543047,0.458432,0.579686,0.48913,0.601345,0.780635,1.38049,1.49896,0.522566,1.28527,0.561489,1.55662,1.20697,0.877895,0.528589,0.508247,0.524986,0.414513,0.505112,0.509422,0.486787,0.427916,0.526717,0.529885,0.52427,0.519546,0.548971,0.446008,0.53647,0.514084,0.436399,0.561029,0.514173,0.503684,0.00524306
0.018,0.495752,0.516279,0.553939,0.463488,0.510587,0.472046,0.454994,0.51112,0.525977,0.633287,0.594332,0.490341,0.499305,0.606862,0.500606,0.425662,0.542429,0.459634,0.580739,0.48863,0.604517,0.788816,1.38848,1.48467,0.515773,1.29109,0.556531,1.54217,1.21345,0.885602,0.531293,0.508068,0.525912,0.413622,0.505955,0.50984,0.486482,0.428217,0.527374,0.5285,0.525285,0.518617,0.550636,0.445672,0.537185,0.51358,0.435488,0.561074,0.515632,0.503488,0.00525117
0.0181,0.495346,0.516476,0.554574,0.46348,0.510158,0.472525,0.45515,0.510037,0.528174,0.632969,0.594252,0.489956,0.500133,0.606811,0.500869,0.424679,0.541752,0.460898,0.581746,0.488166,0.607759,0.797097,1.39622,1.47004,0.509706,1.29627,0.552285,1.52736,1.21976,0.893356,0.534096,0.507894,0.526824,0.412767,0.506781,0.510238,0.486191,0.428526,0.528043,0.527084,0.526314,0.517679,0.552296,0.445355,0.537882,0.513069,0.434615,0.561095,0.517095,0.50329,0.00522089
0.0182,0.494948,0.516661,0.555194,0.463518,0.509675,0.473043,0.455303,0.508942,0.530406,0.63261,0.594164,0.489587,0.500969,0.606736,0.501145,0.423726,0.541014,0.462224,0.582709,0.48774,0.611072,0.805475,1.40371,1.45508,0.504362,1.30078,0.548747,1.51219,1.22589,0.901152,0.537001,0.507725,0.527723,0.411949,0.507589,0.510618,0.485915,0.42884,0.528722,0.525637,0.527357,0.516736,0.553951,0.445061,0.53856,0.512551,0.433779,0.561093,0.518561,0.503091,0.00523496
0.0183,0.494559,0.516832,0.555799,0.463602,0.509139,0.473599,0.455452,0.507838,0.532671,0.632212,0.594066,0.489234,0.50181,0.606639,0.501435,0.422804,0.540217,0.463611,0.583626,0.487353,0.614456,0.813947,1.41094,1.43981,0.499737,1.30464,0.545914,1.49668,1.23183,0.908989,0.540007,0.507563,0.528607,0.411168,0.508379,0.51098,0.485654,0.42916,0.529411,0.524162,0.528411,0.515787,0.555598,0.444788,0.53922,0.512025,0.43298,0.561069,0.520029,0.502891,0.00520802
0.0184,0.494178,0.516992,0.556388,0.463731,0.50855,0.474193,0.455597,0.506726,0.534967,0.631775,0.593959,0.488898,0.502658,0.60652,0.501739,0.421913,0.539361,0.465057,0.584499,0.487006,0.617913,0.822512,1.4179,1.42424,0.495827,1.30783,0.54378,1.48084,1.23758,0.916863,0.543116,0.50741,0.529475,0.410427,0.50915,0.511324,0.485408,0.429485,0.53011,0.52266,0.529476,0.514835,0.557236,0.444538,0.539861,0.511491,0.43222,0.561022,0.521499,0.502691,0.00527096
0.0185,0.493806,0.51714,0.556961,0.463906,0.507909,0.474823,0.455738,0.505607,0.537293,0.631301,0.593842,0.48858,0.503511,0.60638,0.502055,0.421053,0.538447,0.466562,0.585326,0.486699,0.621444,0.831167,1.42459,1.40839,0.492625,1.31036,0.542341,1.46469,1.24314,0.924771,0.546329,0.507268,0.530325,0.409726,0.509901,0.511649,0.485179,0.429815,0.530818,0.521132,0.53055,0.513881,0.558864,0.444312,0.540483,0.51095,0.431499,0.560952,0.522969,0.502491,0.00518322
